dataset,split,sequence,frame_gap,left_index,right_index,segment_length,middle_frame_count,dataset_item,dataset_item_relative,anchor_mib,gaussians_per_anchor
DAVIS,val,scooter-black,16,32,42,10,9,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/scooter-black/gap16/pair_000032_000042.pt,DAVIS/val/scooter-black/gap16/pair_000032_000042.pt,1.828125,36864
DAVIS,val,scooter-black,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/scooter-black/gap16/pair_000000_000016.pt,DAVIS/val/scooter-black/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,scooter-black,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/scooter-black/gap16/pair_000016_000032.pt,DAVIS/val/scooter-black/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,shooting,16,32,39,7,6,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/shooting/gap16/pair_000032_000039.pt,DAVIS/val/shooting/gap16/pair_000032_000039.pt,1.828125,36864
DAVIS,val,shooting,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/shooting/gap16/pair_000000_000016.pt,DAVIS/val/shooting/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,shooting,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/shooting/gap16/pair_000016_000032.pt,DAVIS/val/shooting/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,soapbox,16,96,98,2,1,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/soapbox/gap16/pair_000096_000098.pt,DAVIS/val/soapbox/gap16/pair_000096_000098.pt,1.828125,36864
DAVIS,val,soapbox,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/soapbox/gap16/pair_000000_000016.pt,DAVIS/val/soapbox/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,soapbox,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/soapbox/gap16/pair_000016_000032.pt,DAVIS/val/soapbox/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,soapbox,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/soapbox/gap16/pair_000032_000048.pt,DAVIS/val/soapbox/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,soapbox,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/soapbox/gap16/pair_000048_000064.pt,DAVIS/val/soapbox/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,soapbox,16,64,80,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/soapbox/gap16/pair_000064_000080.pt,DAVIS/val/soapbox/gap16/pair_000064_000080.pt,1.828125,36864
DAVIS,val,soapbox,16,80,96,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/soapbox/gap16/pair_000080_000096.pt,DAVIS/val/soapbox/gap16/pair_000080_000096.pt,1.828125,36864
