measurement_scope,measurement_key,schedule,sequence,frame_index,left_index,right_index,segment_length
payload_single_keyframe,keyframe::lab-coat:00042,uniform_gap6,lab-coat,42,42,42,0
payload_single_keyframe,keyframe::libby:00002,uniform_gap2,libby,2,2,2,0
payload_single_keyframe,keyframe::libby:00006,uniform_gap6,libby,6,6,6,0
payload_single_keyframe,keyframe::libby:00010,uniform_gap2,libby,10,10,10,0
payload_single_keyframe,keyframe::libby:00014,uniform_gap2,libby,14,14,14,0
payload_single_keyframe,keyframe::libby:00018,uniform_gap6,libby,18,18,18,0
payload_single_keyframe,keyframe::libby:00022,uniform_gap2,libby,22,22,22,0
payload_single_keyframe,keyframe::libby:00026,uniform_gap2,libby,26,26,26,0
payload_single_keyframe,keyframe::libby:00030,uniform_gap6,libby,30,30,30,0
payload_single_keyframe,keyframe::libby:00034,uniform_gap2,libby,34,34,34,0
payload_single_keyframe,keyframe::libby:00042,uniform_gap6,libby,42,42,42,0
payload_single_keyframe,keyframe::libby:00046,uniform_gap2,libby,46,46,46,0
payload_single_keyframe,keyframe::loading:00002,uniform_gap2,loading,2,2,2,0
payload_single_keyframe,keyframe::loading:00006,uniform_gap6,loading,6,6,6,0
payload_single_keyframe,keyframe::loading:00010,uniform_gap2,loading,10,10,10,0
payload_single_keyframe,keyframe::loading:00014,uniform_gap2,loading,14,14,14,0
payload_single_keyframe,keyframe::loading:00018,uniform_gap6,loading,18,18,18,0
payload_single_keyframe,keyframe::loading:00022,uniform_gap2,loading,22,22,22,0
payload_single_keyframe,keyframe::loading:00026,uniform_gap2,loading,26,26,26,0
payload_single_keyframe,keyframe::loading:00030,uniform_gap6,loading,30,30,30,0
payload_single_keyframe,keyframe::loading:00034,uniform_gap2,loading,34,34,34,0
payload_single_keyframe,keyframe::loading:00042,uniform_gap6,loading,42,42,42,0
payload_single_keyframe,keyframe::loading:00046,uniform_gap2,loading,46,46,46,0
payload_single_keyframe,keyframe::mbike-trick:00002,uniform_gap2,mbike-trick,2,2,2,0
payload_single_keyframe,keyframe::mbike-trick:00006,uniform_gap6,mbike-trick,6,6,6,0
payload_single_keyframe,keyframe::mbike-trick:00010,uniform_gap2,mbike-trick,10,10,10,0
payload_single_keyframe,keyframe::mbike-trick:00014,uniform_gap2,mbike-trick,14,14,14,0
payload_single_keyframe,keyframe::mbike-trick:00018,uniform_gap6,mbike-trick,18,18,18,0
payload_single_keyframe,keyframe::mbike-trick:00022,uniform_gap2,mbike-trick,22,22,22,0
payload_single_keyframe,keyframe::mbike-trick:00026,uniform_gap2,mbike-trick,26,26,26,0
payload_single_keyframe,keyframe::mbike-trick:00030,uniform_gap6,mbike-trick,30,30,30,0
payload_single_keyframe,keyframe::mbike-trick:00034,uniform_gap2,mbike-trick,34,34,34,0
payload_single_keyframe,keyframe::mbike-trick:00038,uniform_gap2,mbike-trick,38,38,38,0
payload_single_keyframe,keyframe::mbike-trick:00042,uniform_gap6,mbike-trick,42,42,42,0
payload_single_keyframe,keyframe::mbike-trick:00046,uniform_gap2,mbike-trick,46,46,46,0
payload_single_keyframe,keyframe::mbike-trick:00050,uniform_gap2,mbike-trick,50,50,50,0
payload_single_keyframe,keyframe::mbike-trick:00054,uniform_gap6,mbike-trick,54,54,54,0
payload_single_keyframe,keyframe::mbike-trick:00058,uniform_gap2,mbike-trick,58,58,58,0
payload_single_keyframe,keyframe::mbike-trick:00062,uniform_gap2,mbike-trick,62,62,62,0
payload_single_keyframe,keyframe::mbike-trick:00066,uniform_gap6,mbike-trick,66,66,66,0
payload_single_keyframe,keyframe::mbike-trick:00070,uniform_gap2,mbike-trick,70,70,70,0
payload_single_keyframe,keyframe::mbike-trick:00074,uniform_gap2,mbike-trick,74,74,74,0
payload_single_keyframe,keyframe::motocross-jump:00002,uniform_gap2,motocross-jump,2,2,2,0
payload_single_keyframe,keyframe::motocross-jump:00006,uniform_gap6,motocross-jump,6,6,6,0
payload_single_keyframe,keyframe::motocross-jump:00010,uniform_gap2,motocross-jump,10,10,10,0
payload_single_keyframe,keyframe::motocross-jump:00014,uniform_gap2,motocross-jump,14,14,14,0
payload_single_keyframe,keyframe::motocross-jump:00018,uniform_gap6,motocross-jump,18,18,18,0
payload_single_keyframe,keyframe::motocross-jump:00026,uniform_gap2,motocross-jump,26,26,26,0
payload_single_keyframe,keyframe::motocross-jump:00030,uniform_gap6,motocross-jump,30,30,30,0
payload_single_keyframe,keyframe::motocross-jump:00034,uniform_gap2,motocross-jump,34,34,34,0
payload_single_keyframe,keyframe::motocross-jump:00038,uniform_gap2,motocross-jump,38,38,38,0
payload_single_keyframe,keyframe::paragliding-launch:00002,uniform_gap2,paragliding-launch,2,2,2,0
payload_single_keyframe,keyframe::paragliding-launch:00006,uniform_gap6,paragliding-launch,6,6,6,0
payload_single_keyframe,keyframe::paragliding-launch:00010,uniform_gap2,paragliding-launch,10,10,10,0
payload_single_keyframe,keyframe::paragliding-launch:00014,uniform_gap2,paragliding-launch,14,14,14,0
payload_single_keyframe,keyframe::paragliding-launch:00018,uniform_gap6,paragliding-launch,18,18,18,0
payload_single_keyframe,keyframe::paragliding-launch:00022,uniform_gap2,paragliding-launch,22,22,22,0
payload_single_keyframe,keyframe::paragliding-launch:00026,uniform_gap2,paragliding-launch,26,26,26,0
payload_single_keyframe,keyframe::paragliding-launch:00030,uniform_gap6,paragliding-launch,30,30,30,0
payload_single_keyframe,keyframe::paragliding-launch:00034,uniform_gap2,paragliding-launch,34,34,34,0
payload_single_keyframe,keyframe::paragliding-launch:00038,uniform_gap2,paragliding-launch,38,38,38,0
payload_single_keyframe,keyframe::paragliding-launch:00042,uniform_gap6,paragliding-launch,42,42,42,0
payload_single_keyframe,keyframe::paragliding-launch:00046,uniform_gap2,paragliding-launch,46,46,46,0
payload_single_keyframe,keyframe::paragliding-launch:00050,uniform_gap2,paragliding-launch,50,50,50,0
payload_single_keyframe,keyframe::paragliding-launch:00054,uniform_gap6,paragliding-launch,54,54,54,0
payload_single_keyframe,keyframe::paragliding-launch:00058,uniform_gap2,paragliding-launch,58,58,58,0
payload_single_keyframe,keyframe::paragliding-launch:00062,uniform_gap2,paragliding-launch,62,62,62,0
payload_single_keyframe,keyframe::paragliding-launch:00066,uniform_gap6,paragliding-launch,66,66,66,0
payload_single_keyframe,keyframe::paragliding-launch:00070,uniform_gap2,paragliding-launch,70,70,70,0
payload_single_keyframe,keyframe::paragliding-launch:00074,uniform_gap2,paragliding-launch,74,74,74,0
payload_single_keyframe,keyframe::paragliding-launch:00078,uniform_gap6,paragliding-launch,78,78,78,0
payload_single_keyframe,keyframe::parkour:00002,uniform_gap2,parkour,2,2,2,0
payload_single_keyframe,keyframe::parkour:00006,uniform_gap6,parkour,6,6,6,0
payload_single_keyframe,keyframe::parkour:00010,uniform_gap2,parkour,10,10,10,0
payload_single_keyframe,keyframe::parkour:00014,uniform_gap2,parkour,14,14,14,0
payload_single_keyframe,keyframe::parkour:00018,uniform_gap6,parkour,18,18,18,0
payload_single_keyframe,keyframe::parkour:00022,uniform_gap2,parkour,22,22,22,0
payload_single_keyframe,keyframe::parkour:00026,uniform_gap2,parkour,26,26,26,0
payload_single_keyframe,keyframe::parkour:00030,uniform_gap6,parkour,30,30,30,0
payload_single_keyframe,keyframe::parkour:00038,uniform_gap2,parkour,38,38,38,0
payload_single_keyframe,keyframe::parkour:00042,uniform_gap6,parkour,42,42,42,0
payload_single_keyframe,keyframe::parkour:00046,uniform_gap2,parkour,46,46,46,0
payload_single_keyframe,keyframe::parkour:00050,uniform_gap2,parkour,50,50,50,0
payload_single_keyframe,keyframe::parkour:00054,uniform_gap6,parkour,54,54,54,0
payload_single_keyframe,keyframe::parkour:00058,uniform_gap2,parkour,58,58,58,0
payload_single_keyframe,keyframe::parkour:00062,uniform_gap2,parkour,62,62,62,0
payload_single_keyframe,keyframe::parkour:00066,uniform_gap6,parkour,66,66,66,0
payload_single_keyframe,keyframe::parkour:00070,uniform_gap2,parkour,70,70,70,0
payload_single_keyframe,keyframe::parkour:00074,uniform_gap2,parkour,74,74,74,0
payload_single_keyframe,keyframe::parkour:00078,uniform_gap6,parkour,78,78,78,0
payload_single_keyframe,keyframe::parkour:00082,uniform_gap2,parkour,82,82,82,0
payload_single_keyframe,keyframe::parkour:00086,uniform_gap2,parkour,86,86,86,0
payload_single_keyframe,keyframe::parkour:00094,uniform_gap2,parkour,94,94,94,0
payload_single_keyframe,keyframe::parkour:00098,uniform_gap2,parkour,98,98,98,0
payload_single_keyframe,keyframe::pigs:00002,uniform_gap2,pigs,2,2,2,0
payload_single_keyframe,keyframe::pigs:00006,uniform_gap6,pigs,6,6,6,0
payload_single_keyframe,keyframe::pigs:00010,uniform_gap2,pigs,10,10,10,0
payload_single_keyframe,keyframe::pigs:00014,uniform_gap2,pigs,14,14,14,0
payload_single_keyframe,keyframe::pigs:00018,uniform_gap6,pigs,18,18,18,0
payload_single_keyframe,keyframe::pigs:00022,uniform_gap2,pigs,22,22,22,0
payload_single_keyframe,keyframe::pigs:00026,uniform_gap2,pigs,26,26,26,0
payload_single_keyframe,keyframe::pigs:00030,uniform_gap6,pigs,30,30,30,0
payload_single_keyframe,keyframe::pigs:00034,uniform_gap2,pigs,34,34,34,0
payload_single_keyframe,keyframe::pigs:00038,uniform_gap2,pigs,38,38,38,0
payload_single_keyframe,keyframe::pigs:00042,uniform_gap6,pigs,42,42,42,0
payload_single_keyframe,keyframe::pigs:00046,uniform_gap2,pigs,46,46,46,0
payload_single_keyframe,keyframe::pigs:00050,uniform_gap2,pigs,50,50,50,0
payload_single_keyframe,keyframe::pigs:00054,uniform_gap6,pigs,54,54,54,0
payload_single_keyframe,keyframe::pigs:00058,uniform_gap2,pigs,58,58,58,0
payload_single_keyframe,keyframe::pigs:00062,uniform_gap2,pigs,62,62,62,0
payload_single_keyframe,keyframe::pigs:00066,uniform_gap6,pigs,66,66,66,0
payload_single_keyframe,keyframe::pigs:00070,uniform_gap2,pigs,70,70,70,0
payload_single_keyframe,keyframe::pigs:00074,uniform_gap2,pigs,74,74,74,0
payload_single_keyframe,keyframe::scooter-black:00002,uniform_gap2,scooter-black,2,2,2,0
payload_single_keyframe,keyframe::scooter-black:00006,uniform_gap6,scooter-black,6,6,6,0
payload_single_keyframe,keyframe::scooter-black:00014,uniform_gap2,scooter-black,14,14,14,0
payload_single_keyframe,keyframe::scooter-black:00018,uniform_gap6,scooter-black,18,18,18,0
payload_single_keyframe,keyframe::scooter-black:00022,uniform_gap2,scooter-black,22,22,22,0
payload_single_keyframe,keyframe::scooter-black:00026,uniform_gap2,scooter-black,26,26,26,0
payload_single_keyframe,keyframe::scooter-black:00030,uniform_gap6,scooter-black,30,30,30,0
payload_single_keyframe,keyframe::scooter-black:00034,uniform_gap2,scooter-black,34,34,34,0
payload_single_keyframe,keyframe::scooter-black:00038,uniform_gap2,scooter-black,38,38,38,0
payload_single_keyframe,keyframe::shooting:00002,uniform_gap2,shooting,2,2,2,0
payload_single_keyframe,keyframe::shooting:00006,uniform_gap6,shooting,6,6,6,0
payload_single_keyframe,keyframe::shooting:00010,uniform_gap2,shooting,10,10,10,0
payload_single_keyframe,keyframe::shooting:00014,uniform_gap2,shooting,14,14,14,0
payload_single_keyframe,keyframe::shooting:00018,uniform_gap6,shooting,18,18,18,0
payload_single_keyframe,keyframe::shooting:00022,uniform_gap2,shooting,22,22,22,0
payload_single_keyframe,keyframe::shooting:00026,uniform_gap2,shooting,26,26,26,0
payload_single_keyframe,keyframe::shooting:00030,uniform_gap6,shooting,30,30,30,0
payload_single_keyframe,keyframe::shooting:00034,uniform_gap2,shooting,34,34,34,0
payload_single_keyframe,keyframe::shooting:00038,uniform_gap2,shooting,38,38,38,0
payload_single_keyframe,keyframe::soapbox:00002,uniform_gap2,soapbox,2,2,2,0
payload_single_keyframe,keyframe::soapbox:00006,uniform_gap6,soapbox,6,6,6,0
payload_single_keyframe,keyframe::soapbox:00010,uniform_gap2,soapbox,10,10,10,0
payload_single_keyframe,keyframe::soapbox:00014,uniform_gap2,soapbox,14,14,14,0
payload_single_keyframe,keyframe::soapbox:00018,uniform_gap6,soapbox,18,18,18,0
payload_single_keyframe,keyframe::soapbox:00022,uniform_gap2,soapbox,22,22,22,0
payload_single_keyframe,keyframe::soapbox:00026,uniform_gap2,soapbox,26,26,26,0
payload_single_keyframe,keyframe::soapbox:00030,uniform_gap6,soapbox,30,30,30,0
payload_single_keyframe,keyframe::soapbox:00034,uniform_gap2,soapbox,34,34,34,0
payload_single_keyframe,keyframe::soapbox:00038,uniform_gap2,soapbox,38,38,38,0
payload_single_keyframe,keyframe::soapbox:00042,uniform_gap6,soapbox,42,42,42,0
payload_single_keyframe,keyframe::soapbox:00046,uniform_gap2,soapbox,46,46,46,0
payload_single_keyframe,keyframe::soapbox:00050,uniform_gap2,soapbox,50,50,50,0
payload_single_keyframe,keyframe::soapbox:00054,uniform_gap6,soapbox,54,54,54,0
payload_single_keyframe,keyframe::soapbox:00058,uniform_gap2,soapbox,58,58,58,0
payload_single_keyframe,keyframe::soapbox:00062,uniform_gap2,soapbox,62,62,62,0
payload_single_keyframe,keyframe::soapbox:00066,uniform_gap6,soapbox,66,66,66,0
payload_single_keyframe,keyframe::soapbox:00070,uniform_gap2,soapbox,70,70,70,0
payload_single_keyframe,keyframe::soapbox:00074,uniform_gap2,soapbox,74,74,74,0
payload_single_keyframe,keyframe::soapbox:00082,uniform_gap2,soapbox,82,82,82,0
payload_single_keyframe,keyframe::soapbox:00086,uniform_gap2,soapbox,86,86,86,0
payload_single_keyframe,keyframe::soapbox:00090,uniform_gap6,soapbox,90,90,90,0
payload_single_keyframe,keyframe::soapbox:00094,uniform_gap2,soapbox,94,94,94,0
payload_residual,residual::bike-packing:00001:00000:00002,uniform_gap2,bike-packing,1,0,2,2
payload_residual,residual::bike-packing:00001:00000:00006,uniform_gap6,bike-packing,1,0,6,6
payload_residual,residual::bike-packing:00001:00000:00016,uniform_gap16,bike-packing,1,0,16,16
payload_residual,residual::bike-packing:00002:00000:00006,uniform_gap6,bike-packing,2,0,6,6
payload_residual,residual::bike-packing:00002:00000:00016,uniform_gap16,bike-packing,2,0,16,16
payload_residual,residual::bike-packing:00003:00000:00006,uniform_gap6,bike-packing,3,0,6,6
payload_residual,residual::bike-packing:00003:00000:00016,uniform_gap16,bike-packing,3,0,16,16
payload_residual,residual::bike-packing:00003:00002:00004,uniform_gap2,bike-packing,3,2,4,2
payload_residual,residual::bike-packing:00004:00000:00006,uniform_gap6,bike-packing,4,0,6,6
payload_residual,residual::bike-packing:00004:00000:00016,uniform_gap16,bike-packing,4,0,16,16
payload_residual,residual::bike-packing:00005:00000:00006,uniform_gap6,bike-packing,5,0,6,6
payload_residual,residual::bike-packing:00005:00000:00016,uniform_gap16,bike-packing,5,0,16,16
payload_residual,residual::bike-packing:00005:00004:00006,uniform_gap2,bike-packing,5,4,6,2
payload_residual,residual::bike-packing:00006:00000:00016,uniform_gap16,bike-packing,6,0,16,16
payload_residual,residual::bike-packing:00007:00000:00016,uniform_gap16,bike-packing,7,0,16,16
payload_residual,residual::bike-packing:00007:00006:00008,uniform_gap2,bike-packing,7,6,8,2
payload_residual,residual::bike-packing:00007:00006:00012,uniform_gap6,bike-packing,7,6,12,6
payload_residual,residual::bike-packing:00008:00000:00016,uniform_gap16,bike-packing,8,0,16,16
payload_residual,residual::bike-packing:00008:00006:00012,uniform_gap6,bike-packing,8,6,12,6
payload_residual,residual::bike-packing:00009:00000:00016,uniform_gap16,bike-packing,9,0,16,16
payload_residual,residual::bike-packing:00009:00006:00012,uniform_gap6,bike-packing,9,6,12,6
payload_residual,residual::bike-packing:00009:00008:00010,uniform_gap2,bike-packing,9,8,10,2
payload_residual,residual::bike-packing:00010:00000:00016,uniform_gap16,bike-packing,10,0,16,16
payload_residual,residual::bike-packing:00010:00006:00012,uniform_gap6,bike-packing,10,6,12,6
payload_residual,residual::bike-packing:00011:00000:00016,uniform_gap16,bike-packing,11,0,16,16
payload_residual,residual::bike-packing:00011:00006:00012,uniform_gap6,bike-packing,11,6,12,6
payload_residual,residual::bike-packing:00011:00010:00012,uniform_gap2,bike-packing,11,10,12,2
payload_residual,residual::bike-packing:00012:00000:00016,uniform_gap16,bike-packing,12,0,16,16
payload_residual,residual::bike-packing:00013:00000:00016,uniform_gap16,bike-packing,13,0,16,16
payload_residual,residual::bike-packing:00013:00012:00014,uniform_gap2,bike-packing,13,12,14,2
payload_residual,residual::bike-packing:00013:00012:00018,uniform_gap6,bike-packing,13,12,18,6
payload_residual,residual::bike-packing:00014:00000:00016,uniform_gap16,bike-packing,14,0,16,16
payload_residual,residual::bike-packing:00014:00012:00018,uniform_gap6,bike-packing,14,12,18,6
payload_residual,residual::bike-packing:00015:00000:00016,uniform_gap16,bike-packing,15,0,16,16
payload_residual,residual::bike-packing:00015:00012:00018,uniform_gap6,bike-packing,15,12,18,6
payload_residual,residual::bike-packing:00015:00014:00016,uniform_gap2,bike-packing,15,14,16,2
payload_residual,residual::bike-packing:00016:00012:00018,uniform_gap6,bike-packing,16,12,18,6
payload_residual,residual::bike-packing:00017:00012:00018,uniform_gap6,bike-packing,17,12,18,6
payload_residual,residual::bike-packing:00017:00016:00018,uniform_gap2,bike-packing,17,16,18,2
payload_residual,residual::bike-packing:00017:00016:00032,uniform_gap16,bike-packing,17,16,32,16
payload_residual,residual::bike-packing:00018:00016:00032,uniform_gap16,bike-packing,18,16,32,16
payload_residual,residual::bike-packing:00019:00016:00032,uniform_gap16,bike-packing,19,16,32,16
payload_residual,residual::bike-packing:00019:00018:00020,uniform_gap2,bike-packing,19,18,20,2
payload_residual,residual::bike-packing:00019:00018:00024,uniform_gap6,bike-packing,19,18,24,6
payload_residual,residual::bike-packing:00020:00016:00032,uniform_gap16,bike-packing,20,16,32,16
payload_residual,residual::bike-packing:00020:00018:00024,uniform_gap6,bike-packing,20,18,24,6
payload_residual,residual::bike-packing:00021:00016:00032,uniform_gap16,bike-packing,21,16,32,16
payload_residual,residual::bike-packing:00021:00018:00024,uniform_gap6,bike-packing,21,18,24,6
payload_residual,residual::bike-packing:00021:00020:00022,uniform_gap2,bike-packing,21,20,22,2
payload_residual,residual::bike-packing:00022:00016:00032,uniform_gap16,bike-packing,22,16,32,16
payload_residual,residual::bike-packing:00022:00018:00024,uniform_gap6,bike-packing,22,18,24,6
payload_residual,residual::bike-packing:00023:00016:00032,uniform_gap16,bike-packing,23,16,32,16
payload_residual,residual::bike-packing:00023:00018:00024,uniform_gap6,bike-packing,23,18,24,6
payload_residual,residual::bike-packing:00023:00022:00024,uniform_gap2,bike-packing,23,22,24,2
payload_residual,residual::bike-packing:00024:00016:00032,uniform_gap16,bike-packing,24,16,32,16
payload_residual,residual::bike-packing:00025:00016:00032,uniform_gap16,bike-packing,25,16,32,16
payload_residual,residual::bike-packing:00025:00024:00026,uniform_gap2,bike-packing,25,24,26,2
payload_residual,residual::bike-packing:00025:00024:00030,uniform_gap6,bike-packing,25,24,30,6
payload_residual,residual::bike-packing:00026:00016:00032,uniform_gap16,bike-packing,26,16,32,16
payload_residual,residual::bike-packing:00026:00024:00030,uniform_gap6,bike-packing,26,24,30,6
payload_residual,residual::bike-packing:00027:00016:00032,uniform_gap16,bike-packing,27,16,32,16
payload_residual,residual::bike-packing:00027:00024:00030,uniform_gap6,bike-packing,27,24,30,6
payload_residual,residual::bike-packing:00027:00026:00028,uniform_gap2,bike-packing,27,26,28,2
