measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count
residual::blackswan:00006:00004:00008,blackswan,6,4,8,4,0.5,uniform_gap4,1
residual::blackswan:00007:00000:00008,blackswan,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::blackswan:00007:00000:00016,blackswan,7,0,16,16,0.4375,uniform_gap16,1
residual::blackswan:00007:00004:00008,blackswan,7,4,8,4,0.75,uniform_gap4,1
residual::blackswan:00007:00006:00008,blackswan,7,6,8,2,0.5,uniform_gap2,1
residual::blackswan:00007:00006:00012,blackswan,7,6,12,6,0.16666666666666666,uniform_gap6,1
residual::blackswan:00008:00000:00016,blackswan,8,0,16,16,0.5,uniform_gap16,1
residual::blackswan:00008:00006:00012,blackswan,8,6,12,6,0.3333333333333333,uniform_gap6,1
residual::blackswan:00009:00000:00016,blackswan,9,0,16,16,0.5625,uniform_gap16,1
residual::blackswan:00009:00006:00012,blackswan,9,6,12,6,0.5,uniform_gap6,1
residual::blackswan:00009:00008:00010,blackswan,9,8,10,2,0.5,uniform_gap2,1
residual::blackswan:00009:00008:00012,blackswan,9,8,12,4,0.25,uniform_gap4,1
residual::blackswan:00009:00008:00016,blackswan,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::blackswan:00010:00000:00016,blackswan,10,0,16,16,0.625,uniform_gap16,1
residual::blackswan:00010:00006:00012,blackswan,10,6,12,6,0.6666666666666666,uniform_gap6,1
residual::blackswan:00010:00008:00012,blackswan,10,8,12,4,0.5,uniform_gap4,1
residual::blackswan:00010:00008:00016,blackswan,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::blackswan:00011:00000:00016,blackswan,11,0,16,16,0.6875,uniform_gap16,1
residual::blackswan:00011:00006:00012,blackswan,11,6,12,6,0.8333333333333334,uniform_gap6,1
residual::blackswan:00011:00008:00012,blackswan,11,8,12,4,0.75,uniform_gap4,1
residual::blackswan:00011:00008:00016,blackswan,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::blackswan:00011:00010:00012,blackswan,11,10,12,2,0.5,uniform_gap2,1
residual::blackswan:00012:00000:00016,blackswan,12,0,16,16,0.75,uniform_gap16,1
residual::blackswan:00012:00008:00016,blackswan,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::blackswan:00013:00000:00016,blackswan,13,0,16,16,0.8125,uniform_gap16,1
residual::blackswan:00013:00008:00016,blackswan,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::blackswan:00013:00012:00014,blackswan,13,12,14,2,0.5,uniform_gap2,1
residual::blackswan:00013:00012:00016,blackswan,13,12,16,4,0.25,uniform_gap4,1
residual::blackswan:00013:00012:00018,blackswan,13,12,18,6,0.16666666666666666,uniform_gap6,1
residual::blackswan:00014:00000:00016,blackswan,14,0,16,16,0.875,uniform_gap16,1
residual::blackswan:00014:00008:00016,blackswan,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::blackswan:00014:00012:00016,blackswan,14,12,16,4,0.5,uniform_gap4,1
residual::blackswan:00014:00012:00018,blackswan,14,12,18,6,0.3333333333333333,uniform_gap6,1
residual::blackswan:00015:00000:00016,blackswan,15,0,16,16,0.9375,uniform_gap16,1
residual::blackswan:00015:00008:00016,blackswan,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
residual::blackswan:00015:00012:00016,blackswan,15,12,16,4,0.75,uniform_gap4,1
residual::blackswan:00015:00012:00018,blackswan,15,12,18,6,0.5,uniform_gap6,1
residual::blackswan:00015:00014:00016,blackswan,15,14,16,2,0.5,uniform_gap2,1
residual::blackswan:00016:00012:00018,blackswan,16,12,18,6,0.6666666666666666,uniform_gap6,1
residual::blackswan:00017:00012:00018,blackswan,17,12,18,6,0.8333333333333334,uniform_gap6,1
residual::blackswan:00017:00016:00018,blackswan,17,16,18,2,0.5,uniform_gap2,1
residual::blackswan:00017:00016:00020,blackswan,17,16,20,4,0.25,uniform_gap4,1
residual::blackswan:00017:00016:00024,blackswan,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2
residual::blackswan:00017:00016:00032,blackswan,17,16,32,16,0.0625,uniform_gap16,1
residual::blackswan:00018:00016:00020,blackswan,18,16,20,4,0.5,uniform_gap4,1
residual::blackswan:00018:00016:00024,blackswan,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2
residual::blackswan:00018:00016:00032,blackswan,18,16,32,16,0.125,uniform_gap16,1
residual::blackswan:00019:00016:00020,blackswan,19,16,20,4,0.75,uniform_gap4,1
residual::blackswan:00019:00016:00024,blackswan,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2
residual::blackswan:00019:00016:00032,blackswan,19,16,32,16,0.1875,uniform_gap16,1
residual::blackswan:00019:00018:00020,blackswan,19,18,20,2,0.5,uniform_gap2,1
residual::blackswan:00019:00018:00024,blackswan,19,18,24,6,0.16666666666666666,uniform_gap6,1
residual::blackswan:00020:00016:00024,blackswan,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2
residual::blackswan:00020:00016:00032,blackswan,20,16,32,16,0.25,uniform_gap16,1
residual::blackswan:00020:00018:00024,blackswan,20,18,24,6,0.3333333333333333,uniform_gap6,1
residual::blackswan:00021:00016:00024,blackswan,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2
residual::blackswan:00021:00016:00032,blackswan,21,16,32,16,0.3125,uniform_gap16,1
residual::blackswan:00021:00018:00024,blackswan,21,18,24,6,0.5,uniform_gap6,1
residual::blackswan:00021:00020:00022,blackswan,21,20,22,2,0.5,uniform_gap2,1
residual::blackswan:00021:00020:00024,blackswan,21,20,24,4,0.25,uniform_gap4,1
residual::blackswan:00022:00016:00024,blackswan,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2
residual::blackswan:00022:00016:00032,blackswan,22,16,32,16,0.375,uniform_gap16,1
residual::blackswan:00022:00018:00024,blackswan,22,18,24,6,0.6666666666666666,uniform_gap6,1
residual::blackswan:00022:00020:00024,blackswan,22,20,24,4,0.5,uniform_gap4,1
residual::blackswan:00023:00016:00024,blackswan,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2
residual::blackswan:00023:00016:00032,blackswan,23,16,32,16,0.4375,uniform_gap16,1
residual::blackswan:00023:00018:00024,blackswan,23,18,24,6,0.8333333333333334,uniform_gap6,1
residual::blackswan:00023:00020:00024,blackswan,23,20,24,4,0.75,uniform_gap4,1
residual::blackswan:00023:00022:00024,blackswan,23,22,24,2,0.5,uniform_gap2,1
residual::blackswan:00024:00016:00032,blackswan,24,16,32,16,0.5,uniform_gap16,1
residual::blackswan:00025:00016:00032,blackswan,25,16,32,16,0.5625,uniform_gap16,1
residual::blackswan:00025:00024:00026,blackswan,25,24,26,2,0.5,uniform_gap2,1
residual::blackswan:00025:00024:00028,blackswan,25,24,28,4,0.25,uniform_gap4,1
residual::blackswan:00025:00024:00030,blackswan,25,24,30,6,0.16666666666666666,uniform_gap6,1
residual::blackswan:00025:00024:00032,blackswan,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2
residual::blackswan:00026:00016:00032,blackswan,26,16,32,16,0.625,uniform_gap16,1
residual::blackswan:00026:00024:00028,blackswan,26,24,28,4,0.5,uniform_gap4,1
residual::blackswan:00026:00024:00030,blackswan,26,24,30,6,0.3333333333333333,uniform_gap6,1
residual::blackswan:00026:00024:00032,blackswan,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2
residual::blackswan:00027:00016:00032,blackswan,27,16,32,16,0.6875,uniform_gap16,1
residual::blackswan:00027:00024:00028,blackswan,27,24,28,4,0.75,uniform_gap4,1
residual::blackswan:00027:00024:00030,blackswan,27,24,30,6,0.5,uniform_gap6,1
residual::blackswan:00027:00024:00032,blackswan,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2
residual::blackswan:00027:00026:00028,blackswan,27,26,28,2,0.5,uniform_gap2,1
residual::blackswan:00028:00016:00032,blackswan,28,16,32,16,0.75,uniform_gap16,1
residual::blackswan:00028:00024:00030,blackswan,28,24,30,6,0.6666666666666666,uniform_gap6,1
residual::blackswan:00028:00024:00032,blackswan,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2
residual::blackswan:00029:00016:00032,blackswan,29,16,32,16,0.8125,uniform_gap16,1
residual::blackswan:00029:00024:00030,blackswan,29,24,30,6,0.8333333333333334,uniform_gap6,1
residual::blackswan:00029:00024:00032,blackswan,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2
residual::blackswan:00029:00028:00030,blackswan,29,28,30,2,0.5,uniform_gap2,1
residual::blackswan:00029:00028:00032,blackswan,29,28,32,4,0.25,uniform_gap4,1
residual::blackswan:00030:00016:00032,blackswan,30,16,32,16,0.875,uniform_gap16,1
residual::blackswan:00030:00024:00032,blackswan,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2
residual::blackswan:00030:00028:00032,blackswan,30,28,32,4,0.5,uniform_gap4,1
residual::blackswan:00031:00016:00032,blackswan,31,16,32,16,0.9375,uniform_gap16,1
residual::blackswan:00031:00024:00032,blackswan,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2
residual::blackswan:00031:00028:00032,blackswan,31,28,32,4,0.75,uniform_gap4,1
residual::blackswan:00031:00030:00032,blackswan,31,30,32,2,0.5,uniform_gap2,1
residual::blackswan:00031:00030:00036,blackswan,31,30,36,6,0.16666666666666666,uniform_gap6,1
residual::blackswan:00032:00030:00036,blackswan,32,30,36,6,0.3333333333333333,uniform_gap6,1
residual::blackswan:00033:00030:00036,blackswan,33,30,36,6,0.5,uniform_gap6,1
residual::blackswan:00033:00032:00034,blackswan,33,32,34,2,0.5,uniform_gap2,1
residual::blackswan:00033:00032:00036,blackswan,33,32,36,4,0.25,uniform_gap4,1
residual::blackswan:00033:00032:00040,blackswan,33,32,40,8,0.125,stage165_adaptive uniform_gap8,2
residual::blackswan:00033:00032:00048,blackswan,33,32,48,16,0.0625,uniform_gap16,1
residual::blackswan:00034:00030:00036,blackswan,34,30,36,6,0.6666666666666666,uniform_gap6,1
residual::blackswan:00034:00032:00036,blackswan,34,32,36,4,0.5,uniform_gap4,1
residual::blackswan:00034:00032:00040,blackswan,34,32,40,8,0.25,stage165_adaptive uniform_gap8,2
residual::blackswan:00034:00032:00048,blackswan,34,32,48,16,0.125,uniform_gap16,1
residual::blackswan:00035:00030:00036,blackswan,35,30,36,6,0.8333333333333334,uniform_gap6,1
residual::blackswan:00035:00032:00036,blackswan,35,32,36,4,0.75,uniform_gap4,1
residual::blackswan:00035:00032:00040,blackswan,35,32,40,8,0.375,stage165_adaptive uniform_gap8,2
residual::blackswan:00035:00032:00048,blackswan,35,32,48,16,0.1875,uniform_gap16,1
residual::blackswan:00035:00034:00036,blackswan,35,34,36,2,0.5,uniform_gap2,1
residual::blackswan:00036:00032:00040,blackswan,36,32,40,8,0.5,stage165_adaptive uniform_gap8,2
residual::blackswan:00036:00032:00048,blackswan,36,32,48,16,0.25,uniform_gap16,1
residual::blackswan:00037:00032:00040,blackswan,37,32,40,8,0.625,stage165_adaptive uniform_gap8,2
residual::blackswan:00037:00032:00048,blackswan,37,32,48,16,0.3125,uniform_gap16,1
residual::blackswan:00037:00036:00038,blackswan,37,36,38,2,0.5,uniform_gap2,1
residual::blackswan:00037:00036:00040,blackswan,37,36,40,4,0.25,uniform_gap4,1
residual::blackswan:00037:00036:00042,blackswan,37,36,42,6,0.16666666666666666,uniform_gap6,1
residual::blackswan:00038:00032:00040,blackswan,38,32,40,8,0.75,stage165_adaptive uniform_gap8,2
residual::blackswan:00038:00032:00048,blackswan,38,32,48,16,0.375,uniform_gap16,1
residual::blackswan:00038:00036:00040,blackswan,38,36,40,4,0.5,uniform_gap4,1
residual::blackswan:00038:00036:00042,blackswan,38,36,42,6,0.3333333333333333,uniform_gap6,1
residual::blackswan:00039:00032:00040,blackswan,39,32,40,8,0.875,stage165_adaptive uniform_gap8,2
residual::blackswan:00039:00032:00048,blackswan,39,32,48,16,0.4375,uniform_gap16,1
residual::blackswan:00039:00036:00040,blackswan,39,36,40,4,0.75,uniform_gap4,1
residual::blackswan:00039:00036:00042,blackswan,39,36,42,6,0.5,uniform_gap6,1
residual::blackswan:00039:00038:00040,blackswan,39,38,40,2,0.5,uniform_gap2,1
residual::blackswan:00040:00032:00048,blackswan,40,32,48,16,0.5,uniform_gap16,1
residual::blackswan:00040:00036:00042,blackswan,40,36,42,6,0.6666666666666666,uniform_gap6,1
residual::blackswan:00041:00032:00048,blackswan,41,32,48,16,0.5625,uniform_gap16,1
residual::blackswan:00041:00036:00042,blackswan,41,36,42,6,0.8333333333333334,uniform_gap6,1
residual::blackswan:00041:00040:00042,blackswan,41,40,42,2,0.5,uniform_gap2,1
residual::blackswan:00041:00040:00044,blackswan,41,40,44,4,0.25,uniform_gap4,1
residual::blackswan:00041:00040:00048,blackswan,41,40,48,8,0.125,stage165_adaptive uniform_gap8,2
residual::blackswan:00042:00032:00048,blackswan,42,32,48,16,0.625,uniform_gap16,1
residual::blackswan:00042:00040:00044,blackswan,42,40,44,4,0.5,uniform_gap4,1
residual::blackswan:00042:00040:00048,blackswan,42,40,48,8,0.25,stage165_adaptive uniform_gap8,2
residual::blackswan:00043:00032:00048,blackswan,43,32,48,16,0.6875,uniform_gap16,1
residual::blackswan:00043:00040:00044,blackswan,43,40,44,4,0.75,uniform_gap4,1
residual::blackswan:00043:00040:00048,blackswan,43,40,48,8,0.375,stage165_adaptive uniform_gap8,2
residual::blackswan:00043:00042:00044,blackswan,43,42,44,2,0.5,uniform_gap2,1
residual::blackswan:00043:00042:00048,blackswan,43,42,48,6,0.16666666666666666,uniform_gap6,1
residual::blackswan:00044:00032:00048,blackswan,44,32,48,16,0.75,uniform_gap16,1
residual::blackswan:00044:00040:00048,blackswan,44,40,48,8,0.5,stage165_adaptive uniform_gap8,2
residual::blackswan:00044:00042:00048,blackswan,44,42,48,6,0.3333333333333333,uniform_gap6,1
residual::blackswan:00045:00032:00048,blackswan,45,32,48,16,0.8125,uniform_gap16,1
residual::blackswan:00045:00040:00048,blackswan,45,40,48,8,0.625,stage165_adaptive uniform_gap8,2
residual::blackswan:00045:00042:00048,blackswan,45,42,48,6,0.5,uniform_gap6,1
residual::blackswan:00045:00044:00046,blackswan,45,44,46,2,0.5,uniform_gap2,1
residual::blackswan:00045:00044:00048,blackswan,45,44,48,4,0.25,uniform_gap4,1
residual::blackswan:00046:00032:00048,blackswan,46,32,48,16,0.875,uniform_gap16,1
residual::blackswan:00046:00040:00048,blackswan,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2
residual::blackswan:00046:00042:00048,blackswan,46,42,48,6,0.6666666666666666,uniform_gap6,1
residual::blackswan:00046:00044:00048,blackswan,46,44,48,4,0.5,uniform_gap4,1
residual::blackswan:00047:00032:00048,blackswan,47,32,48,16,0.9375,uniform_gap16,1
residual::blackswan:00047:00040:00048,blackswan,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::blackswan:00047:00042:00048,blackswan,47,42,48,6,0.8333333333333334,uniform_gap6,1
residual::blackswan:00047:00044:00048,blackswan,47,44,48,4,0.75,uniform_gap4,1
residual::blackswan:00047:00046:00048,blackswan,47,46,48,2,0.5,uniform_gap2,1
residual::bmx-trees:00001:00000:00002,bmx-trees,1,0,2,2,0.5,uniform_gap2,1
residual::bmx-trees:00001:00000:00004,bmx-trees,1,0,4,4,0.25,uniform_gap4,1
residual::bmx-trees:00001:00000:00006,bmx-trees,1,0,6,6,0.16666666666666666,uniform_gap6,1
residual::bmx-trees:00001:00000:00008,bmx-trees,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00001:00000:00016,bmx-trees,1,0,16,16,0.0625,uniform_gap16,1
residual::bmx-trees:00002:00000:00004,bmx-trees,2,0,4,4,0.5,uniform_gap4,1
residual::bmx-trees:00002:00000:00006,bmx-trees,2,0,6,6,0.3333333333333333,uniform_gap6,1
residual::bmx-trees:00002:00000:00008,bmx-trees,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00002:00000:00016,bmx-trees,2,0,16,16,0.125,uniform_gap16,1
residual::bmx-trees:00003:00000:00004,bmx-trees,3,0,4,4,0.75,uniform_gap4,1
residual::bmx-trees:00003:00000:00006,bmx-trees,3,0,6,6,0.5,uniform_gap6,1
residual::bmx-trees:00003:00000:00008,bmx-trees,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00003:00000:00016,bmx-trees,3,0,16,16,0.1875,uniform_gap16,1
residual::bmx-trees:00003:00002:00004,bmx-trees,3,2,4,2,0.5,uniform_gap2,1
residual::bmx-trees:00004:00000:00006,bmx-trees,4,0,6,6,0.6666666666666666,uniform_gap6,1
residual::bmx-trees:00004:00000:00008,bmx-trees,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00004:00000:00016,bmx-trees,4,0,16,16,0.25,uniform_gap16,1
residual::bmx-trees:00005:00000:00006,bmx-trees,5,0,6,6,0.8333333333333334,uniform_gap6,1
residual::bmx-trees:00005:00000:00008,bmx-trees,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00005:00000:00016,bmx-trees,5,0,16,16,0.3125,uniform_gap16,1
residual::bmx-trees:00005:00004:00006,bmx-trees,5,4,6,2,0.5,uniform_gap2,1
residual::bmx-trees:00005:00004:00008,bmx-trees,5,4,8,4,0.25,uniform_gap4,1
residual::bmx-trees:00006:00000:00008,bmx-trees,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00006:00000:00016,bmx-trees,6,0,16,16,0.375,uniform_gap16,1
residual::bmx-trees:00006:00004:00008,bmx-trees,6,4,8,4,0.5,uniform_gap4,1
residual::bmx-trees:00007:00000:00008,bmx-trees,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00007:00000:00016,bmx-trees,7,0,16,16,0.4375,uniform_gap16,1
residual::bmx-trees:00007:00004:00008,bmx-trees,7,4,8,4,0.75,uniform_gap4,1
residual::bmx-trees:00007:00006:00008,bmx-trees,7,6,8,2,0.5,uniform_gap2,1
residual::bmx-trees:00007:00006:00012,bmx-trees,7,6,12,6,0.16666666666666666,uniform_gap6,1
residual::bmx-trees:00008:00000:00016,bmx-trees,8,0,16,16,0.5,uniform_gap16,1
residual::bmx-trees:00008:00006:00012,bmx-trees,8,6,12,6,0.3333333333333333,uniform_gap6,1
residual::bmx-trees:00009:00000:00016,bmx-trees,9,0,16,16,0.5625,uniform_gap16,1
residual::bmx-trees:00009:00006:00012,bmx-trees,9,6,12,6,0.5,uniform_gap6,1
residual::bmx-trees:00009:00008:00010,bmx-trees,9,8,10,2,0.5,uniform_gap2,1
residual::bmx-trees:00009:00008:00012,bmx-trees,9,8,12,4,0.25,uniform_gap4,1
residual::bmx-trees:00009:00008:00016,bmx-trees,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00010:00000:00016,bmx-trees,10,0,16,16,0.625,uniform_gap16,1
residual::bmx-trees:00010:00006:00012,bmx-trees,10,6,12,6,0.6666666666666666,uniform_gap6,1
residual::bmx-trees:00010:00008:00012,bmx-trees,10,8,12,4,0.5,uniform_gap4,1
residual::bmx-trees:00010:00008:00016,bmx-trees,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00011:00000:00016,bmx-trees,11,0,16,16,0.6875,uniform_gap16,1
residual::bmx-trees:00011:00006:00012,bmx-trees,11,6,12,6,0.8333333333333334,uniform_gap6,1
residual::bmx-trees:00011:00008:00012,bmx-trees,11,8,12,4,0.75,uniform_gap4,1
residual::bmx-trees:00011:00008:00016,bmx-trees,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00011:00010:00012,bmx-trees,11,10,12,2,0.5,uniform_gap2,1
residual::bmx-trees:00012:00000:00016,bmx-trees,12,0,16,16,0.75,uniform_gap16,1
residual::bmx-trees:00012:00008:00016,bmx-trees,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00013:00000:00016,bmx-trees,13,0,16,16,0.8125,uniform_gap16,1
residual::bmx-trees:00013:00008:00016,bmx-trees,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00013:00012:00014,bmx-trees,13,12,14,2,0.5,uniform_gap2,1
residual::bmx-trees:00013:00012:00016,bmx-trees,13,12,16,4,0.25,uniform_gap4,1
residual::bmx-trees:00013:00012:00018,bmx-trees,13,12,18,6,0.16666666666666666,uniform_gap6,1
residual::bmx-trees:00014:00000:00016,bmx-trees,14,0,16,16,0.875,uniform_gap16,1
residual::bmx-trees:00014:00008:00016,bmx-trees,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00014:00012:00016,bmx-trees,14,12,16,4,0.5,uniform_gap4,1
residual::bmx-trees:00014:00012:00018,bmx-trees,14,12,18,6,0.3333333333333333,uniform_gap6,1
residual::bmx-trees:00015:00000:00016,bmx-trees,15,0,16,16,0.9375,uniform_gap16,1
residual::bmx-trees:00015:00008:00016,bmx-trees,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
