sequence,total_frames,schedule,frame_index,measurement_type,measurement_key,left_index,right_index,segment_length,normalized_time,is_keyframe,notes
bike-packing,69,uniform_gap6,34,stage158_residual_payload,residual::bike-packing:00034:00030:00036,30,36,6,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,35,stage158_residual_payload,residual::bike-packing:00035:00030:00036,30,36,6,0.8333333333333334,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,36,q12_keyframe_payload,keyframe::bike-packing:00036,36,36,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap6,37,stage158_residual_payload,residual::bike-packing:00037:00036:00042,36,42,6,0.16666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,38,stage158_residual_payload,residual::bike-packing:00038:00036:00042,36,42,6,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,39,stage158_residual_payload,residual::bike-packing:00039:00036:00042,36,42,6,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,40,stage158_residual_payload,residual::bike-packing:00040:00036:00042,36,42,6,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,41,stage158_residual_payload,residual::bike-packing:00041:00036:00042,36,42,6,0.8333333333333334,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,42,q12_keyframe_payload,keyframe::bike-packing:00042,42,42,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap6,43,stage158_residual_payload,residual::bike-packing:00043:00042:00048,42,48,6,0.16666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,44,stage158_residual_payload,residual::bike-packing:00044:00042:00048,42,48,6,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,45,stage158_residual_payload,residual::bike-packing:00045:00042:00048,42,48,6,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,46,stage158_residual_payload,residual::bike-packing:00046:00042:00048,42,48,6,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,47,stage158_residual_payload,residual::bike-packing:00047:00042:00048,42,48,6,0.8333333333333334,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,48,q12_keyframe_payload,keyframe::bike-packing:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap6,49,stage158_residual_payload,residual::bike-packing:00049:00048:00054,48,54,6,0.16666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,50,stage158_residual_payload,residual::bike-packing:00050:00048:00054,48,54,6,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,51,stage158_residual_payload,residual::bike-packing:00051:00048:00054,48,54,6,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,52,stage158_residual_payload,residual::bike-packing:00052:00048:00054,48,54,6,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,53,stage158_residual_payload,residual::bike-packing:00053:00048:00054,48,54,6,0.8333333333333334,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,54,q12_keyframe_payload,keyframe::bike-packing:00054,54,54,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap6,55,stage158_residual_payload,residual::bike-packing:00055:00054:00060,54,60,6,0.16666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,56,stage158_residual_payload,residual::bike-packing:00056:00054:00060,54,60,6,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,57,stage158_residual_payload,residual::bike-packing:00057:00054:00060,54,60,6,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,58,stage158_residual_payload,residual::bike-packing:00058:00054:00060,54,60,6,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,59,stage158_residual_payload,residual::bike-packing:00059:00054:00060,54,60,6,0.8333333333333334,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,60,q12_keyframe_payload,keyframe::bike-packing:00060,60,60,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap6,61,stage158_residual_payload,residual::bike-packing:00061:00060:00066,60,66,6,0.16666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,62,stage158_residual_payload,residual::bike-packing:00062:00060:00066,60,66,6,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,63,stage158_residual_payload,residual::bike-packing:00063:00060:00066,60,66,6,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,64,stage158_residual_payload,residual::bike-packing:00064:00060:00066,60,66,6,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,65,stage158_residual_payload,residual::bike-packing:00065:00060:00066,60,66,6,0.8333333333333334,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,66,q12_keyframe_payload,keyframe::bike-packing:00066,66,66,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap6,67,stage158_residual_payload,residual::bike-packing:00067:00066:00068,66,68,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap6,68,q12_keyframe_payload,keyframe::bike-packing:00068,68,68,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap8,0,q12_keyframe_payload,keyframe::bike-packing:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap8,1,stage158_residual_payload,residual::bike-packing:00001:00000:00008,0,8,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,2,stage158_residual_payload,residual::bike-packing:00002:00000:00008,0,8,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,3,stage158_residual_payload,residual::bike-packing:00003:00000:00008,0,8,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,4,stage158_residual_payload,residual::bike-packing:00004:00000:00008,0,8,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,5,stage158_residual_payload,residual::bike-packing:00005:00000:00008,0,8,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,6,stage158_residual_payload,residual::bike-packing:00006:00000:00008,0,8,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,7,stage158_residual_payload,residual::bike-packing:00007:00000:00008,0,8,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,8,q12_keyframe_payload,keyframe::bike-packing:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap8,9,stage158_residual_payload,residual::bike-packing:00009:00008:00016,8,16,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,10,stage158_residual_payload,residual::bike-packing:00010:00008:00016,8,16,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,11,stage158_residual_payload,residual::bike-packing:00011:00008:00016,8,16,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,12,stage158_residual_payload,residual::bike-packing:00012:00008:00016,8,16,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,13,stage158_residual_payload,residual::bike-packing:00013:00008:00016,8,16,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,14,stage158_residual_payload,residual::bike-packing:00014:00008:00016,8,16,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,15,stage158_residual_payload,residual::bike-packing:00015:00008:00016,8,16,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,16,q12_keyframe_payload,keyframe::bike-packing:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap8,17,stage158_residual_payload,residual::bike-packing:00017:00016:00024,16,24,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,18,stage158_residual_payload,residual::bike-packing:00018:00016:00024,16,24,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,19,stage158_residual_payload,residual::bike-packing:00019:00016:00024,16,24,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,20,stage158_residual_payload,residual::bike-packing:00020:00016:00024,16,24,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,21,stage158_residual_payload,residual::bike-packing:00021:00016:00024,16,24,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,22,stage158_residual_payload,residual::bike-packing:00022:00016:00024,16,24,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,23,stage158_residual_payload,residual::bike-packing:00023:00016:00024,16,24,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,24,q12_keyframe_payload,keyframe::bike-packing:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap8,25,stage158_residual_payload,residual::bike-packing:00025:00024:00032,24,32,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,26,stage158_residual_payload,residual::bike-packing:00026:00024:00032,24,32,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,27,stage158_residual_payload,residual::bike-packing:00027:00024:00032,24,32,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,28,stage158_residual_payload,residual::bike-packing:00028:00024:00032,24,32,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,29,stage158_residual_payload,residual::bike-packing:00029:00024:00032,24,32,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,30,stage158_residual_payload,residual::bike-packing:00030:00024:00032,24,32,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,31,stage158_residual_payload,residual::bike-packing:00031:00024:00032,24,32,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,32,q12_keyframe_payload,keyframe::bike-packing:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap8,33,stage158_residual_payload,residual::bike-packing:00033:00032:00040,32,40,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,34,stage158_residual_payload,residual::bike-packing:00034:00032:00040,32,40,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,35,stage158_residual_payload,residual::bike-packing:00035:00032:00040,32,40,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,36,stage158_residual_payload,residual::bike-packing:00036:00032:00040,32,40,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,37,stage158_residual_payload,residual::bike-packing:00037:00032:00040,32,40,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,38,stage158_residual_payload,residual::bike-packing:00038:00032:00040,32,40,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,39,stage158_residual_payload,residual::bike-packing:00039:00032:00040,32,40,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,40,q12_keyframe_payload,keyframe::bike-packing:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap8,41,stage158_residual_payload,residual::bike-packing:00041:00040:00048,40,48,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,42,stage158_residual_payload,residual::bike-packing:00042:00040:00048,40,48,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,43,stage158_residual_payload,residual::bike-packing:00043:00040:00048,40,48,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,44,stage158_residual_payload,residual::bike-packing:00044:00040:00048,40,48,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,45,stage158_residual_payload,residual::bike-packing:00045:00040:00048,40,48,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,46,stage158_residual_payload,residual::bike-packing:00046:00040:00048,40,48,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,47,stage158_residual_payload,residual::bike-packing:00047:00040:00048,40,48,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,48,q12_keyframe_payload,keyframe::bike-packing:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap8,49,stage158_residual_payload,residual::bike-packing:00049:00048:00056,48,56,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,50,stage158_residual_payload,residual::bike-packing:00050:00048:00056,48,56,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap8,51,stage158_residual_payload,residual::bike-packing:00051:00048:00056,48,56,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
