task_split,setting_label,setting_role,keep_fraction,side_bits,task_id,dataset,split,sequence,codec,bits,reference_gap,target_index,normalized_time,left_anchor_source_item,left_anchor_source_side,right_anchor_source_item,right_anchor_source_side,target_dense_anchor_source_item,target_dense_anchor_source_side,keep_gaussians,feature_dim,residual_dim,feature_rms,label_rms
train,q4_top20,primary,0.2,4,stage79_00000369,DAVIS,train,bear,q12,12,16,37,0.3125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/bear/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/bear/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/bear/gap1/pair_000036_000037.pt,right_anchor,7373,56,13,0.4522991180419922,0.14110416173934937
train,q4_top10,low_rate,0.1,4,stage79_00000369,DAVIS,train,bear,q12,12,16,37,0.3125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/bear/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/bear/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/bear/gap1/pair_000036_000037.pt,right_anchor,3686,56,13,0.4695861041545868,0.15460734069347382
train,q4_top20,primary,0.2,4,stage79_00020019,DAVIS,train,tuk-tuk,q12,12,8,45,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tuk-tuk/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tuk-tuk/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tuk-tuk/gap1/pair_000044_000045.pt,right_anchor,7373,56,13,0.47757551074028015,0.15775951743125916
train,q4_top10,low_rate,0.1,4,stage79_00020019,DAVIS,train,tuk-tuk,q12,12,8,45,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tuk-tuk/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tuk-tuk/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tuk-tuk/gap1/pair_000044_000045.pt,right_anchor,3686,56,13,0.49176326394081116,0.17045597732067108
train,q4_top20,primary,0.2,4,stage79_00005363,DAVIS,train,dog-agility,q12,12,8,7,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/dog-agility/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/dog-agility/gap1/pair_000007_000008.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/dog-agility/gap1/pair_000006_000007.pt,right_anchor,7373,56,13,0.48759937286376953,0.18537786602973938
train,q4_top10,low_rate,0.1,4,stage79_00005363,DAVIS,train,dog-agility,q12,12,8,7,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/dog-agility/gap1/pair_000000_000001.pt,left_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/dog-agility/gap1/pair_000007_000008.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/dog-agility/gap1/pair_000006_000007.pt,right_anchor,3686,56,13,0.503818154335022,0.20934782922267914
train,q4_top20,primary,0.2,4,stage79_00003576,DAVIS,train,classic-car,q12,12,16,30,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/classic-car/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/classic-car/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/classic-car/gap1/pair_000029_000030.pt,right_anchor,7373,56,13,0.5195689797401428,0.16193132102489471
train,q4_top10,low_rate,0.1,4,stage79_00003576,DAVIS,train,classic-car,q12,12,16,30,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/classic-car/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/classic-car/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/classic-car/gap1/pair_000029_000030.pt,right_anchor,3686,56,13,0.535804271697998,0.17011812329292297
train,q4_top20,primary,0.2,4,stage79_00002715,DAVIS,train,car-turn,q12,12,8,21,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000020_000021.pt,right_anchor,7373,56,13,0.45269277691841125,0.12048494070768356
train,q4_top10,low_rate,0.1,4,stage79_00002715,DAVIS,train,car-turn,q12,12,8,21,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000020_000021.pt,right_anchor,3686,56,13,0.4623679220676422,0.13785724341869354
train,q4_top20,primary,0.2,4,stage79_00017679,DAVIS,train,stroller,q12,12,16,42,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/stroller/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/stroller/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/stroller/gap1/pair_000041_000042.pt,right_anchor,7373,56,13,0.4680423140525818,0.126243457198143
train,q4_top10,low_rate,0.1,4,stage79_00017679,DAVIS,train,stroller,q12,12,16,42,0.625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/stroller/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/stroller/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/stroller/gap1/pair_000041_000042.pt,right_anchor,3686,56,13,0.4716421067714691,0.13009867072105408
train,q4_top20,primary,0.2,4,stage79_00015471,DAVIS,train,scooter-board,q12,12,8,63,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-board/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-board/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-board/gap1/pair_000062_000063.pt,right_anchor,7373,56,13,0.5092846155166626,0.15472975373268127
train,q4_top10,low_rate,0.1,4,stage79_00015471,DAVIS,train,scooter-board,q12,12,8,63,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-board/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-board/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/scooter-board/gap1/pair_000062_000063.pt,right_anchor,3686,56,13,0.526607871055603,0.156202495098114
train,q4_top20,primary,0.2,4,stage79_00008471,DAVIS,train,hockey,q12,12,4,58,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/hockey/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/hockey/gap1/pair_000059_000060.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/hockey/gap1/pair_000057_000058.pt,right_anchor,7373,56,13,0.42879775166511536,0.12490005791187286
train,q4_top10,low_rate,0.1,4,stage79_00008471,DAVIS,train,hockey,q12,12,4,58,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/hockey/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/hockey/gap1/pair_000059_000060.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/hockey/gap1/pair_000057_000058.pt,right_anchor,3686,56,13,0.4384447932243347,0.1328643411397934
train,q4_top20,primary,0.2,4,stage79_00016288,DAVIS,train,sheep,q12,12,16,60,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/sheep/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/sheep/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/sheep/gap1/pair_000059_000060.pt,right_anchor,7373,56,13,0.4448467493057251,0.06489917635917664
train,q4_top10,low_rate,0.1,4,stage79_00016288,DAVIS,train,sheep,q12,12,16,60,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/sheep/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/sheep/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/sheep/gap1/pair_000059_000060.pt,right_anchor,3686,56,13,0.44106748700141907,0.08612944185733795
train,q4_top20,primary,0.2,4,stage79_00012200,DAVIS,train,mallard-water,q12,12,16,56,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/mallard-water/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/mallard-water/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/mallard-water/gap1/pair_000055_000056.pt,right_anchor,7373,56,13,0.4753064811229706,0.14123259484767914
train,q4_top10,low_rate,0.1,4,stage79_00012200,DAVIS,train,mallard-water,q12,12,16,56,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/mallard-water/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/mallard-water/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/mallard-water/gap1/pair_000055_000056.pt,right_anchor,3686,56,13,0.48310035467147827,0.1456017643213272
train,q4_top20,primary,0.2,4,stage79_00009650,DAVIS,train,kite-walk,q12,12,16,69,0.3333333333333333,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kite-walk/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kite-walk/gap1/pair_000078_000079.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kite-walk/gap1/pair_000068_000069.pt,right_anchor,7373,56,13,0.45285624265670776,0.13955965638160706
train,q4_top10,low_rate,0.1,4,stage79_00009650,DAVIS,train,kite-walk,q12,12,16,69,0.3333333333333333,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kite-walk/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kite-walk/gap1/pair_000078_000079.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/kite-walk/gap1/pair_000068_000069.pt,right_anchor,3686,56,13,0.4518081545829773,0.1582200974225998
train,q4_top20,primary,0.2,4,stage79_00007802,DAVIS,train,flamingo,q12,12,16,43,0.6875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000042_000043.pt,right_anchor,7373,56,13,0.470796138048172,0.16275475919246674
train,q4_top10,low_rate,0.1,4,stage79_00007802,DAVIS,train,flamingo,q12,12,16,43,0.6875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000042_000043.pt,right_anchor,3686,56,13,0.49234333634376526,0.17700167000293732
train,q4_top20,primary,0.2,4,stage79_00013006,DAVIS,train,motorbike,q12,12,4,38,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/motorbike/gap1/pair_000035_000036.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/motorbike/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/motorbike/gap1/pair_000037_000038.pt,right_anchor,7373,56,13,0.46478959918022156,0.15053428709506989
train,q4_top10,low_rate,0.1,4,stage79_00013006,DAVIS,train,motorbike,q12,12,4,38,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/motorbike/gap1/pair_000035_000036.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/motorbike/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/motorbike/gap1/pair_000037_000038.pt,right_anchor,3686,56,13,0.47937628626823425,0.16025704145431519
train,q4_top20,primary,0.2,4,stage79_00020278,DAVIS,train,upside-down,q12,12,4,41,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/upside-down/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/upside-down/gap1/pair_000043_000044.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/upside-down/gap1/pair_000040_000041.pt,right_anchor,7373,56,13,0.48220840096473694,0.1550937294960022
train,q4_top10,low_rate,0.1,4,stage79_00020278,DAVIS,train,upside-down,q12,12,4,41,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/upside-down/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/upside-down/gap1/pair_000043_000044.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/upside-down/gap1/pair_000040_000041.pt,right_anchor,3686,56,13,0.49554115533828735,0.1683986634016037
train,q4_top20,primary,0.2,4,stage79_00018932,DAVIS,train,tennis,q12,12,8,60,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tennis/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tennis/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tennis/gap1/pair_000059_000060.pt,right_anchor,7373,56,13,0.4577142298221588,0.12065505981445312
train,q4_top10,low_rate,0.1,4,stage79_00018932,DAVIS,train,tennis,q12,12,8,60,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tennis/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tennis/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/tennis/gap1/pair_000059_000060.pt,right_anchor,3686,56,13,0.4681457579135895,0.12521938979625702
train,q4_top20,primary,0.2,4,stage79_00010809,DAVIS,train,lindy-hop,q12,12,16,18,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lindy-hop/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lindy-hop/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lindy-hop/gap1/pair_000017_000018.pt,right_anchor,7373,56,13,0.4415903389453888,0.1150612160563469
train,q4_top10,low_rate,0.1,4,stage79_00010809,DAVIS,train,lindy-hop,q12,12,16,18,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lindy-hop/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lindy-hop/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lindy-hop/gap1/pair_000017_000018.pt,right_anchor,3686,56,13,0.4590904116630554,0.1266283243894577
train,q4_top20,primary,0.2,4,stage79_00013982,DAVIS,train,rallye,q12,12,4,15,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rallye/gap1/pair_000011_000012.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rallye/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rallye/gap1/pair_000014_000015.pt,right_anchor,7373,56,13,0.46436038613319397,0.044849421828985214
train,q4_top10,low_rate,0.1,4,stage79_00013982,DAVIS,train,rallye,q12,12,4,15,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rallye/gap1/pair_000011_000012.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rallye/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rallye/gap1/pair_000014_000015.pt,right_anchor,3686,56,13,0.4648687243461609,0.05798675864934921
train,q4_top20,primary,0.2,4,stage79_00007687,DAVIS,train,flamingo,q12,12,4,71,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000067_000068.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000070_000071.pt,right_anchor,7373,56,13,0.44836071133613586,0.13103286921977997
train,q4_top10,low_rate,0.1,4,stage79_00007687,DAVIS,train,flamingo,q12,12,4,71,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000067_000068.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/flamingo/gap1/pair_000070_000071.pt,right_anchor,3686,56,13,0.4660933315753937,0.1528942734003067
train,q4_top20,primary,0.2,4,stage79_00017241,DAVIS,train,soccerball,q12,12,16,21,0.3125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/soccerball/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/soccerball/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/soccerball/gap1/pair_000020_000021.pt,right_anchor,7373,56,13,0.4513857066631317,0.11356169730424881
train,q4_top10,low_rate,0.1,4,stage79_00017241,DAVIS,train,soccerball,q12,12,16,21,0.3125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/soccerball/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/soccerball/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/soccerball/gap1/pair_000020_000021.pt,right_anchor,3686,56,13,0.4651887118816376,0.13538147509098053
