dataset,split,selector_split,sequence,sample,left_index,right_index,segment_length,middle_count,normalized_left,normalized_right,endpoint_anchor_mse,endpoint_anchor_l1,endpoint_rgb_mse,endpoint_opacity_mse,endpoint_scale_mse,endpoint_xyz_mse,endpoint_rot_mse,left_opacity_mean,right_opacity_mean,left_scale_mean,right_scale_mean,rgb_motion_mean,rgb_motion_max,rgb_endpoint_mse,label_adapter_mse_sum,label_adapter_mse_mean,label_adapter_mse_max,label_linear_mse_sum,label_linear_mse_mean,label_adapter_delta_vs_linear_sum,label_adapter_delta_vs_linear_mean,label_log_adapter_mse_mean,label_adapter_better_than_linear
DAVIS,train,train,bus,DAVIS/train/bus,10,22,12,11,0.12658227848101267,0.27848101265822783,0.017076322808861732,0.048706892877817154,0.06402286142110825,0.021000312641263008,2.456333731970517e-06,0.002972783986479044,0.0,0.8524569272994995,0.8533194661140442,0.0048213847912848,0.004885748028755188,0.03101072662199537,0.05843450129032135,0.02505342848598957,0.3102630376815796,0.028205730698325417,0.03318655118346214,0.09881417080760002,0.008983106437054548,0.21144886687397957,0.019222624261270867,-1.5496626449343534,false
DAVIS,train,train,bus,DAVIS/train/bus,10,25,15,14,0.12658227848101267,0.31645569620253167,0.019176919013261795,0.05254696309566498,0.0723891407251358,0.02227460965514183,2.566688181104837e-06,0.0032842436339706182,0.0,0.8524569272994995,0.8511743545532227,0.0048213847912848,0.004887104034423828,0.03026186376810074,0.05843450129032135,0.032044995576143265,0.40264953300356865,0.028760680928826332,0.03366938233375549,0.13341790763661265,0.009529850545472332,0.269231625366956,0.019230830383354,-1.5412008359329181,false
DAVIS,train,train,bus,DAVIS/train/bus,11,17,6,5,0.13924050632911392,0.21518987341772153,0.012694153934717178,0.039682772010564804,0.04748446121811867,0.0188456941395998,2.0563109046634054e-06,0.0012402614811435342,0.0,0.8519837856292725,0.8472691774368286,0.004848000593483448,0.004927428904920816,0.029647342239816982,0.05843450129032135,0.016537131741642952,0.13708003424108028,0.027416006848216056,0.031031418591737747,0.0365762822329998,0.00731525644659996,0.10050375200808048,0.020100750401616095,-1.5619958000803646,false
DAVIS,train,train,bus,DAVIS/train/bus,11,18,7,6,0.13924050632911392,0.22784810126582278,0.011466928757727146,0.03808634355664253,0.042216889560222626,0.017646972090005875,1.8250126458951854e-06,0.0015895877731963992,0.0,0.8519837856292725,0.8503405451774597,0.004848000593483448,0.0049279434606432915,0.0329103847699506,0.05843450129032135,0.016134878620505333,0.1709583979099989,0.02849306631833315,0.03391597047448158,0.0525093381293118,0.0087515563548853,0.1184490597806871,0.019741509963447847,-1.5452608110656123,false
DAVIS,train,train,bus,DAVIS/train/bus,11,22,11,10,0.13924050632911392,0.27848101265822783,0.01651010662317276,0.047790270298719406,0.06160501390695572,0.021170394495129585,2.4368978301936295e-06,0.0028803502209484577,0.0,0.8519837856292725,0.8533194661140442,0.004848000593483448,0.004885748028755188,0.031886187636039474,0.05843450129032135,0.022747203707695007,0.28025920130312443,0.028025920130312444,0.03239310905337334,0.08756106859073043,0.008756106859073043,0.192698132712394,0.019269813271239403,-1.5524401199857387,false
DAVIS,train,train,bus,DAVIS/train/bus,11,25,14,13,0.13924050632911392,0.31645569620253167,0.018931765109300613,0.05201101303100586,0.07142015546560287,0.02229231968522072,2.624719172672485e-06,0.0031849576625972986,0.0,0.8519837856292725,0.8511743545532227,0.004848000593483448,0.004887104034423828,0.03089623578957149,0.05843450129032135,0.030396774411201477,0.37061548605561256,0.02850888354273943,0.03340747952461243,0.12015099124982953,0.009242383942294579,0.25046449480578303,0.01926649960044485,-1.5450197900664542,false
DAVIS,train,train,bus,DAVIS/train/bus,11,26,15,14,0.13924050632911392,0.3291139240506329,0.019159844145178795,0.05284843593835831,0.07216568291187286,0.021787233650684357,2.6872030503000133e-06,0.003596089780330658,0.0,0.8519837856292725,0.8523787260055542,0.004848000593483448,0.004913788754492998,0.030646191040674845,0.05843450129032135,0.03278735652565956,0.40207790583372116,0.028719850416694368,0.03359468653798103,0.13338238187134266,0.00952731299081019,0.2686955239623785,0.019192537425884178,-1.5418178263705138,false
DAVIS,train,train,bus,DAVIS/train/bus,12,14,2,1,0.1518987341772152,0.17721518987341772,0.010102628730237484,0.03188373148441315,0.03727192431688309,0.017448779195547104,1.7925890460901428e-06,0.0006886766059324145,0.0,0.8526600003242493,0.851530134677887,0.004850553348660469,0.004865927156060934,0.023903122171759605,0.025393815711140633,0.005751761142164469,0.027679147198796272,0.027679147198796272,0.027679147198796272,0.005129875149577856,0.005129875149577856,0.022549272049218416,0.022549272049218416,-1.5578472947112378,false
DAVIS,train,train,bus,DAVIS/train/bus,12,17,5,4,0.1518987341772152,0.21518987341772153,0.011085168458521366,0.036685604602098465,0.04093093425035477,0.01793263852596283,1.8426504766466678e-06,0.0011260146275162697,0.0,0.8526600003242493,0.8472691774368286,0.004850553348660469,0.004927428904920816,0.030890395492315294,0.05843450129032135,0.013757073320448399,0.11011951602995396,0.02752987900748849,0.03105531819164753,0.02896830765530467,0.007242076913826168,0.08115120837464929,0.02028780209366232,-1.560195697290334,false
DAVIS,train,train,bus,DAVIS/train/bus,12,19,7,6,0.1518987341772152,0.24050632911392406,0.012669824063777924,0.04045718163251877,0.04671695455908775,0.018690427765250206,1.9979886474175146e-06,0.0019541343208402395,0.0,0.8526600003242493,0.8513584733009338,0.004850553348660469,0.004919664468616247,0.034663227519818714,0.05843450129032135,0.016648828983306885,0.1662147380411625,0.02770245634019375,0.03401238098740578,0.04842102061957121,0.008070170103261868,0.11779371742159128,0.019632286236931883,-1.5574817208947602,false
DAVIS,train,train,bus,DAVIS/train/bus,12,21,9,8,0.1518987341772152,0.26582278481012656,0.014137116260826588,0.04368811845779419,0.05195414647459984,0.020032521337270737,2.1426353669085074e-06,0.002627747831866145,0.0,0.8526600003242493,0.8511892557144165,0.004850553348660469,0.004888648167252541,0.03335801367130545,0.05843450129032135,0.01810343749821186,0.22194544039666653,0.027743180049583316,0.032117586582899094,0.0664968122728169,0.008312101534102112,0.15544862812384963,0.019431078515481204,-1.5568437595834006,false
DAVIS,train,train,bus,DAVIS/train/bus,12,22,10,9,0.1518987341772152,0.27848101265822783,0.015672888606786728,0.046280015259981155,0.05824648216366768,0.02058069221675396,2.280726903336472e-06,0.002807613229379058,0.0,0.8526600003242493,0.8533194661140442,0.004850553348660469,0.004885748028755188,0.03273159880191088,0.05843450129032135,0.020681438967585564,0.2504558917135,0.027828432412611112,0.03215515986084938,0.07687008660286665,0.00854112073365185,0.17358580511063337,0.019287311678959262,-1.5555112569535223,false
DAVIS,train,train,bus,DAVIS/train/bus,12,23,11,10,0.1518987341772152,0.2911392405063291,0.016502022743225098,0.047747328877449036,0.06171805039048195,0.020830828696489334,2.4054049845290137e-06,0.0028454933781176805,0.0,0.8526600003242493,0.8527944087982178,0.004850553348660469,0.004883157555013895,0.03227579695257274,0.05843450129032135,0.02433352917432785,0.28045828454196453,0.028045828454196453,0.03276421129703522,0.08781970990821719,0.00878197099082172,0.19263857463374734,0.019263857463374733,-1.552131726693643,false
DAVIS,train,train,bus,DAVIS/train/bus,12,24,12,11,0.1518987341772152,0.3037974683544304,0.01719524711370468,0.048979490995407104,0.06481905281543732,0.02008352428674698,2.4225628294516355e-06,0.0029975567013025284,0.0,0.8526600003242493,0.8545787930488586,0.004850553348660469,0.004904027096927166,0.03180527392153939,0.05843450129032135,0.02663271129131317,0.307146605104208,0.02792241864583709,0.03270890191197395,0.09639467904344201,0.00876315264031291,0.21075192606076598,0.01915926600552418,-1.5540469657236424,false
DAVIS,train,train,bus,DAVIS/train/bus,12,25,13,12,0.1518987341772152,0.31645569620253167,0.018352672457695007,0.05086909234523773,0.06913890689611435,0.02185852639377117,2.522186377973412e-06,0.0031014764681458473,0.0,0.8526600003242493,0.8511743545532227,0.004850553348660469,0.004887104034423828,0.03147040192897503,0.05843450129032135,0.028723886236548424,0.3391808271408081,0.028265068928400677,0.03334108740091324,0.10795962577685714,0.008996635481404761,0.23122120136395097,0.019268433446995914,-1.5487499510981892,false
DAVIS,train,train,bus,DAVIS/train/bus,12,27,15,14,0.1518987341772152,0.34177215189873417,0.01901591382920742,0.05243134871125221,0.07152552157640457,0.021664844825863838,2.631083816595492e-06,0.0036533866077661514,0.0,0.8526600003242493,0.8521333932876587,0.004850553348660469,0.004919713828712702,0.03090041639904181,0.05843450129032135,0.03257793188095093,0.3992128483951092,0.028515203456793512,0.033810243010520935,0.1309208725579083,0.00935149089699345,0.2682919758372009,0.01916371255980006,-1.5449235253490214,false
DAVIS,train,train,bus,DAVIS/train/bus,12,28,16,15,0.1518987341772152,0.35443037974683544,0.01951298490166664,0.05338725075125694,0.07360801845788956,0.02207089401781559,2.670398998816381e-06,0.0035894839093089104,0.0,0.8526600003242493,0.8512943387031555,0.004850553348660469,0.004888370633125305,0.030695657478645444,0.05843450129032135,0.03495552018284798,0.4324848148971796,0.028832320993145307,0.034455131739377975,0.14495590748265386,0.009663727165510257,0.28752890741452575,0.01916859382763505,-1.5401203956146683,false
DAVIS,train,train,bus,DAVIS/train/bus,13,21,8,7,0.16455696202531644,0.26582278481012656,0.014116155914962292,0.04356947913765907,0.05178043618798256,0.0203262846916914,2.1261703295749612e-06,0.002612717216834426,0.0,0.8509807586669922,0.8511892557144165,0.004854766186326742,0.004888648167252541,0.0347262118011713,0.05843450129032135,0.01774720288813114,0.19480202719569206,0.02782886102795601,0.03108963742852211,0.05777306808158755,0.008253295440226793,0.1370289591141045,0.019575565587729216,-1.5555045679728825,false
DAVIS,train,train,bus,DAVIS/train/bus,13,23,10,9,0.16455696202531644,0.2911392405063291,0.01633017510175705,0.04739300534129143,0.0608200840651989,0.021234983578324318,2.358269966862281e-06,0.0028640995733439922,0.0,0.8509807586669922,0.8527944087982178,0.004854766186326742,0.004883157555013895,0.033262133784592154,0.05843450129032135,0.02278689108788967,0.25355468317866325,0.028172742575407028,0.032870352268218994,0.0791545333340764,0.008794948148230711,0.17440014984458685,0.01937779442717632,-1.5501708730063235,false
DAVIS,train,train,bus,DAVIS/train/bus,13,25,12,11,0.16455696202531644,0.31645569620253167,0.01803101785480976,0.050316739827394485,0.06776163727045059,0.021741744130849838,2.509610339984647e-06,0.0031238419469445944,0.0,0.8509807586669922,0.8511743545532227,0.004854766186326742,0.004887104034423828,0.032225233037024736,0.05843450129032135,0.027347439900040627,0.31240350008010864,0.028400318189100784,0.03340921178460121,0.09936034213751554,0.009032758376137777,0.2130431579425931,0.01936755981296301,-1.546676794198355,false
DAVIS,train,train,bus,DAVIS/train/bus,13,28,15,14,0.16455696202531644,0.35443037974683544,0.019411424174904823,0.05314238369464874,0.07301924377679825,0.022405661642551422,2.6297575459466316e-06,0.0036266003735363483,0.0,0.8509807586669922,0.8512943387031555,0.004854766186326742,0.004888370633125305,0.031247872735063235,0.05843450129032135,0.03399060666561127,0.40512155927717686,0.02893725423408406,0.034263670444488525,0.13554029865190387,0.00968144990370742,0.269581260625273,0.01925580433037664,-1.5385426800975859,false
DAVIS,train,train,bus,DAVIS/train/bus,13,29,16,15,0.16455696202531644,0.3670886075949367,0.019506782293319702,0.05335535109043121,0.07376594096422195,0.021128270775079727,2.5863512291834923e-06,0.0037189535796642303,0.0,0.8509807586669922,0.8531586527824402,0.004854766186326742,0.004920858424156904,0.03090317698661238,0.05843450129032135,0.03514726087450981,0.4332593958824873,0.028883959725499155,0.033963825553655624,0.1458694627508521,0.009724630850056808,0.2873899331316352,0.019159328875442347,-1.5393432692226776,false
DAVIS,train,train,bus,DAVIS/train/bus,14,16,2,1,0.17721518987341772,0.20253164556962025,0.010506407357752323,0.0324447825551033,0.038831926882267,0.0179655272513628,1.8548029174780822e-06,0.0007060839561745524,0.0,0.851530134677887,0.8526075482368469,0.004865927156060934,0.004839092027395964,0.02410561591386795,0.025089040398597717,0.006283211056143045,0.027678821235895157,0.027678821235895157,0.027678821235895157,0.005056214518845081,0.005056214518845081,0.022622606717050076,0.022622606717050076,-1.5578524092012835,false
DAVIS,train,train,bus,DAVIS/train/bus,14,19,5,4,0.17721518987341772,0.24050632911392406,0.013445265591144562,0.04138912633061409,0.05013790726661682,0.01893322356045246,2.1680612007912714e-06,0.0018123816698789597,0.0,0.851530134677887,0.8513584733009338,0.004865927156060934,0.004919664468616247,0.03896726965904236,0.05843450129032135,0.017401080578565598,0.10700064525008202,0.026750161312520504,0.029703570529818535,0.026835122611373663,0.006708780652843416,0.08016552263870835,0.020041380659677088,-1.5726735946760024,false
DAVIS,train,train,bus,DAVIS/train/bus,14,20,6,5,0.17721518987341772,0.25316455696202533,0.013637419790029526,0.042447157204151154,0.05020716413855553,0.01963992603123188,2.1843036392965587e-06,0.002340215491130948,0.0,0.851530134677887,0.8515229225158691,0.004865927156060934,0.004875544924288988,0.037157618440687656,0.05843450129032135,0.017643854022026062,0.1318937074393034,0.02637874148786068,0.028937483206391335,0.032831849064677954,0.006566369812935591,0.09906185837462544,0.01981237167492509,-1.578745928178627,false
DAVIS,train,train,bus,DAVIS/train/bus,14,21,7,6,0.17721518987341772,0.26582278481012656,0.01388212013989687,0.04308148846030235,0.051074378192424774,0.01986658200621605,2.1575458504230483e-06,0.0024578352458775043,0.0,0.851530134677887,0.8511892557144165,0.004865927156060934,0.004888648167252541,0.036059411242604256,0.05843450129032135,0.017092427238821983,0.16388587467372417,0.027314312445620697,0.031217385083436966,0.04584917752072215,0.007641529586787025,0.11803669715300202,0.01967278285883367,-1.5636097270328617,false
DAVIS,train,train,bus,DAVIS/train/bus,14,23,9,8,0.17721518987341772,0.2911392405063291,0.015193669125437737,0.0454305037856102,0.05619461461901665,0.020885774865746498,2.301157337569748e-06,0.002681142883375287,0.0,0.851530134677887,0.8527944087982178,0.004865927156060934,0.004883157555013895,0.03413639134830899,0.05843450129032135,0.0193431805819273,0.2237034421414137,0.02796293026767671,0.033115752041339874,0.06820187345147133,0.008525234181433916,0.15550156868994236,0.019437696086242795,-1.5534173203070483,false
DAVIS,train,train,bus,DAVIS/train/bus,14,29,15,14,0.17721518987341772,0.3670886075949367,0.01898757554590702,0.05225881189107895,0.0718693658709526,0.020718760788440704,2.62211574408866e-06,0.00350210745818913,0.0,0.851530134677887,0.8531586527824402,0.004865927156060934,0.004920858424156904,0.0312704677383105,0.05843450129032135,0.03268735855817795,0.40086035057902336,0.028632882184215953,0.03356059640645981,0.132361164316535,0.0094543688797525,0.26849918626248837,0.019178513304463456,-1.5431349337061664,false
DAVIS,train,train,bus,DAVIS/train/bus,15,17,2,1,0.189873417721519,0.21518987341772153,0.009435438551008701,0.03308293595910072,0.03444443270564079,0.016675153747200966,1.7740354678608128e-06,0.0008828958962112665,0.0,0.8519747257232666,0.8472691774368286,0.004841448739171028,0.004927428904920816,0.041761770844459534,0.05843450129032135,0.010467483662068844,0.029600994661450386,0.029600994661450386,0.029600994661450386,0.006727587431669235,0.006727587431669235,0.02287340722978115,0.02287340722978115,-1.5286936953885017,false
DAVIS,train,train,bus,DAVIS/train/bus,15,18,3,2,0.189873417721519,0.22784810126582278,0.01230255514383316,0.03875817358493805,0.04605407267808914,0.01784263551235199,2.064613909169566e-06,0.0013080702628940344,0.0,0.8519747257232666,0.8503405451774597,0.004841448739171028,0.0049279434606432915,0.04533739387989044,0.05843450129032135,0.01717030256986618,0.055616963654756546,0.027808481827378273,0.029097383841872215,0.013607575558125973,0.006803787779062986,0.04200938809663057,0.021004694048315287,-1.555822720289215,false
DAVIS,train,train,bus,DAVIS/train/bus,15,19,4,3,0.189873417721519,0.24050632911392406,0.013639375567436218,0.04161597788333893,0.05092770978808403,0.019196907058358192,2.1997780095261987e-06,0.0017758106114342809,0.0,0.8519747257232666,0.8513584733009338,0.004841448739171028,0.004919664468616247,0.0429285392165184,0.05843450129032135,0.01906663179397583,0.08011665008962154,0.026705550029873848,0.028686488047242165,0.01912473002448678,0.00637491000816226,0.060991920065134764,0.020330640021711588,-1.57339847281885,false
DAVIS,train,train,bus,DAVIS/train/bus,15,20,5,4,0.189873417721519,0.25316455696202533,0.01393070537596941,0.04281294345855713,0.051526933908462524,0.019542790949344635,2.187648078688653e-06,0.0023237252607941628,0.0,0.8519747257232666,0.8515229225158691,0.004841448739171028,0.004875544924288988,0.03996470384299755,0.05843450129032135,0.019715959206223488,0.10543148405849934,0.026357871014624834,0.029185175895690918,0.025477041490375996,0.006369260372593999,0.07995444256812334,0.019988610642030835,-1.579089671601034,false
