family,method,variant,sample,sequence,dataset_protocol,source_stage,source_group,source_file,literature_or_local,fair_local_run,comparison_status,rate_mib_per_frame,rate_unit,rate_scope,secondary_rate_value,secondary_rate_unit,quality_psnr,quality_ssim,quality_lpips,quality_l1,quality_middle_psnr,diagnostic_codec_psnr,diagnostic_codec_l1,quality_scope,quality_reliable_for_input_video,frame_count,keyframe_or_iframe_count,pframe_count,reference_gap,bits,max_points_per_frame,lambda_or_q,stage53_candidate,notes
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=4 q16,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.15649935639934776,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.2371336383584105,actual raw Gaussian-anchor bitstream MiB/frame,29.465500058827118,0.8204226361380683,,,26.803197544083066,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,21,,4,16,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=8 q8,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.03951442388840663,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.06214517428551191,actual raw Gaussian-anchor bitstream MiB/frame,25.776341229195026,0.7062944946465669,,,24.735042955414524,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,11,,8,8,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=8 q10,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.061530077898943866,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.12421231210967641,actual raw Gaussian-anchor bitstream MiB/frame,26.471469318720406,0.7393747987570586,,,24.95368345101781,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,11,,8,10,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=8 q12,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.06954709983166353,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.124212959666311,actual raw Gaussian-anchor bitstream MiB/frame,26.61089521703461,0.7433589704242753,,,24.977425665979684,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,11,,8,12,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=8 q16,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.08198528525270062,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.12421346593786169,actual raw Gaussian-anchor bitstream MiB/frame,26.622197512390834,0.743725210060308,,,24.980012139719918,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,11,,8,16,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=8 q8,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.039526421346782165,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.06214477397777416,actual raw Gaussian-anchor bitstream MiB/frame,25.80974233483715,0.7058368413536636,,,24.76714145397411,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,11,,8,8,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=8 q10,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.061536282668879005,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.12421211195580753,actual raw Gaussian-anchor bitstream MiB/frame,26.503113343506794,0.7389495777495113,,,24.982480278523067,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,11,,8,10,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=8 q12,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.06956673845832731,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.12421283015498409,actual raw Gaussian-anchor bitstream MiB/frame,26.63558444575655,0.7432659599516127,,,25.004492264861337,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,11,,8,12,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=8 q16,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.08200946854956356,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.12421331287902078,actual raw Gaussian-anchor bitstream MiB/frame,26.64654867684984,0.7436232559474898,,,25.006562260274976,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,11,,8,16,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=16 q8,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.021583274558738427,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.03389789440013744,actual raw Gaussian-anchor bitstream MiB/frame,23.804673762790383,0.6359695516250752,,,23.118411498163656,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,6,,16,8,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=16 q10,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.03360705905490451,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.06775275571846667,actual raw Gaussian-anchor bitstream MiB/frame,24.211052296299435,0.6631092053872568,,,23.25785456922345,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,6,,16,10,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=16 q12,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.037979337904188365,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.0677530382886345,actual raw Gaussian-anchor bitstream MiB/frame,24.290537638026116,0.6663320542853556,,,23.2722193173735,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,6,,16,12,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=16 q16,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.04477709311026114,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.0677533561800733,actual raw Gaussian-anchor bitstream MiB/frame,24.297625173078245,0.6666660536954432,,,23.27456184588116,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,6,,16,16,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=16 q8,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.02158020160816334,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.03389788262638045,actual raw Gaussian-anchor bitstream MiB/frame,23.825157306291235,0.6348553664154477,,,23.138390390356935,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,6,,16,8,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=16 q10,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.03359649799488209,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.06775281458725164,actual raw Gaussian-anchor bitstream MiB/frame,24.235309009645064,0.661046553173183,,,23.283249786367612,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,6,,16,10,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=16 q12,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.03797480500774619,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.0677532148949894,actual raw Gaussian-anchor bitstream MiB/frame,24.315177739111768,0.6650264001922843,,,23.29860329025887,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,6,,16,12,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=16 q16,driving,driving,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.044789161211178624,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.06775355633394217,actual raw Gaussian-anchor bitstream MiB/frame,24.322075515646706,0.6653982242684305,,,23.300734882725834,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,81,6,,16,16,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=1 q8,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.30708835651348165,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.45761209958559507,actual raw Gaussian-anchor bitstream MiB/frame,31.77449842642711,0.8883825919844888,,,,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,77,,1,8,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=1 q10,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.4680488264405882,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.9146545955113002,actual raw Gaussian-anchor bitstream MiB/frame,35.21292874753523,0.9529210019421268,,,,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,77,,1,10,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=1 q12,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.5278681346348354,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.9146597973712078,actual raw Gaussian-anchor bitstream MiB/frame,35.9679268620579,0.9652010597191848,,,,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,77,,1,12,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=1 q16,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.6203737135057326,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.9146639836298955,actual raw Gaussian-anchor bitstream MiB/frame,36.033148514929614,0.9662767842218474,,,,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,77,,1,16,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=1 q8,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.30708835651348165,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.45761209958559507,actual raw Gaussian-anchor bitstream MiB/frame,31.77449842642711,0.8883825919844888,,,,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,77,,1,8,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=1 q10,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.4680488264405882,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.9146545955113002,actual raw Gaussian-anchor bitstream MiB/frame,35.21292874753523,0.9529210019421268,,,,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,77,,1,10,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=1 q12,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.5278681346348354,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.9146597973712078,actual raw Gaussian-anchor bitstream MiB/frame,35.9679268620579,0.9652010597191848,,,,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,77,,1,12,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=1 q16,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.6203737135057326,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.9146639836298955,actual raw Gaussian-anchor bitstream MiB/frame,36.033148514929614,0.9662767842218474,,,,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,77,,1,16,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=2 q8,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.155572036644081,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.23177777327500382,actual raw Gaussian-anchor bitstream MiB/frame,27.95933423125426,0.8440130685831045,,,24.013298438274997,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,39,,2,8,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=2 q10,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.2370952135556704,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.46326723965731537,actual raw Gaussian-anchor bitstream MiB/frame,29.85261190660548,0.8954324366210343,,,24.31943973318701,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,39,,2,10,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=2 q12,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.26736893591942723,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.4632700759095031,actual raw Gaussian-anchor bitstream MiB/frame,30.25895728418325,0.9042552098051294,,,24.362667657413084,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,39,,2,12,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS uniform,uniform gap=2 q16,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local deployable uniform-keyframe baseline,0.3142507354934494,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.4632720947265625,actual raw Gaussian-anchor bitstream MiB/frame,30.293678767275285,0.9050269281709349,,,24.366569601324066,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,39,,2,16,,,true,"Uniform keyframe layout is deployable; adapter weights are excluded from rate. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=2 q8,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.155572036644081,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.23177777327500382,actual raw Gaussian-anchor bitstream MiB/frame,27.95933423125426,0.8440130685831045,,,24.013298438274997,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,39,,2,8,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=2 q10,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.2370952135556704,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.46326723965731537,actual raw Gaussian-anchor bitstream MiB/frame,29.85261190660548,0.8954324366210343,,,24.31943973318701,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,39,,2,10,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
ours,Mono-DFCGS adaptive,rendered_prior_0p1 gap=2 q12,robot,robot,local StreamSplat-derived monocular videos; anchor-only adapter full-video RD,Stage51,stage51_high_rate_multibit_rd,/mnt/hdd2tC/haocheng/Mono-DFCGS/experiments/stage51_high_rate_multibit_rd/stage51_high_rate_multibit_rd.csv,local run,true,our local oracle-calibrated selector; not final deployable selector,0.26736893591942723,actual zlib Gaussian-anchor bitstream MiB/frame,transmitted keyframe Gaussian anchors only; decoder/model weights excluded,0.4632700759095031,actual raw Gaussian-anchor bitstream MiB/frame,30.25895728418325,0.9042552098051294,,,24.362667657413084,,,all-frame rendered adapter PSNR/SSIM; middle-only PSNR included when available,true,77,39,,2,12,,,true,"Adaptive layout uses rendered-oracle calibrated costs from Stage45b/49/51. Multi-bit q10/q12/q16 storage is the Stage50 prototype container, not bit-packed entropy coding."
