sample,method,reference_gap,bits,codec_variant,rate_scope,rate_mib_per_frame,all_psnr,linear_all_psnr,adapter_all_psnr,total_frames,keyframe_count,source_rate_table,notes
robot,rendered_prior_0p1,1,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.5712890625,35.21292874753523,35.21292874753523,35.21292874753523,77,77,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,1,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.9146597973712078,35.9679268620579,35.9679268620579,35.9679268620579,77,77,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,1,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.5278681346348354,35.9679268620579,35.9679268620579,35.9679268620579,77,77,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,1,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.685546875,35.9679268620579,35.9679268620579,35.9679268620579,77,77,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,1,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.9146639836298955,36.033148514929614,36.033148514929614,36.033148514929614,77,77,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,1,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.6203737135057326,36.033148514929614,36.033148514929614,36.033148514929614,77,77,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,1,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.9140625,36.033148514929614,36.033148514929614,36.033148514929614,77,77,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,2,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.23177777327500382,27.95933423125426,27.924278465850623,27.95933423125426,77,39,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,2,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.155572036644081,27.95933423125426,27.924278465850623,27.95933423125426,77,39,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,2,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.2314833603896104,27.95933423125426,27.924278465850623,27.95933423125426,77,39,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,2,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.46326723965731537,29.85261190660548,29.881355224975735,29.85261190660548,77,39,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,2,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.2370952135556704,29.85261190660548,29.881355224975735,29.85261190660548,77,39,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,2,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.289354200487013,29.85261190660548,29.881355224975735,29.85261190660548,77,39,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,2,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.4632700759095031,30.25895728418325,30.29449126756966,30.25895728418325,77,39,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,2,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.26736893591942723,30.25895728418325,30.29449126756966,30.25895728418325,77,39,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,2,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.3472250405844156,30.25895728418325,30.29449126756966,30.25895728418325,77,39,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,2,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.4632720947265625,30.293678767275285,30.329633657400997,30.293678767275285,77,39,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,2,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.3142507354934494,30.293678767275285,30.329633657400997,30.293678767275285,77,39,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,2,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.4629667207792208,30.293678767275285,30.329633657400997,30.293678767275285,77,39,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,2,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.23177777327500382,27.95933423125426,27.924278465850623,27.95933423125426,77,39,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,2,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.155572036644081,27.95933423125426,27.924278465850623,27.95933423125426,77,39,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,2,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.2314833603896104,27.95933423125426,27.924278465850623,27.95933423125426,77,39,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,2,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.46326723965731537,29.85261190660548,29.881355224975735,29.85261190660548,77,39,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,2,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.2370952135556704,29.85261190660548,29.881355224975735,29.85261190660548,77,39,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,2,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.289354200487013,29.85261190660548,29.881355224975735,29.85261190660548,77,39,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,2,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.4632700759095031,30.25895728418325,30.29449126756966,30.25895728418325,77,39,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,2,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.26736893591942723,30.25895728418325,30.29449126756966,30.25895728418325,77,39,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,2,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.3472250405844156,30.25895728418325,30.29449126756966,30.25895728418325,77,39,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,2,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.4632720947265625,30.293678767275285,30.329633657400997,30.293678767275285,77,39,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,2,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.3142507354934494,30.293678767275285,30.329633657400997,30.293678767275285,77,39,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,2,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.4629667207792208,30.293678767275285,30.329633657400997,30.293678767275285,77,39,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,3,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.16046178495729124,26.399372513226808,26.36182235405404,26.399372513226808,77,27,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,3,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.1076928423596667,26.399372513226808,26.36182235405404,26.399372513226808,77,27,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,3,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.16025771103896103,26.399372513226808,26.36182235405404,26.399372513226808,77,27,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,3,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.32072381849412795,27.760612173078126,27.790206758551108,27.760612173078126,77,27,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,3,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.16416928675267603,27.760612173078126,27.790206758551108,27.760612173078126,77,27,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,3,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.2003221387987013,27.760612173078126,27.790206758551108,27.760612173078126,77,27,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,3,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.3207256639158571,28.04791741564807,28.084318007388223,28.04791741564807,77,27,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,3,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.18511235868776,28.04791741564807,28.084318007388223,28.04791741564807,77,27,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,3,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.24038656655844157,28.04791741564807,28.084318007388223,28.04791741564807,77,27,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,3,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.32072713777616424,28.07334964891956,28.110166251416675,28.07334964891956,77,27,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,3,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.21755978968236353,28.07334964891956,28.110166251416675,28.07334964891956,77,27,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,3,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.32051542207792205,28.07334964891956,28.110166251416675,28.07334964891956,77,27,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,3,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.1604618468841949,26.525310705101138,26.486635798591188,26.525310705101138,77,27,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,3,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.10767345923882027,26.525310705101138,26.486635798591188,26.525310705101138,77,27,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,3,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.16025771103896103,26.525310705101138,26.486635798591188,26.525310705101138,77,27,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,3,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.32072369464032063,27.8904831707143,27.91933930814187,27.8904831707143,77,27,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,3,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.16411739200740666,27.8904831707143,27.91933930814187,27.8904831707143,77,27,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,3,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.2003221387987013,27.8904831707143,27.91933930814187,27.8904831707143,77,27,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,3,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.3207255524474305,28.17895083294569,28.21470886738449,28.17895083294569,77,27,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,3,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.18508803380000127,28.17895083294569,28.21470886738449,28.17895083294569,77,27,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,3,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.24038656655844157,28.17895083294569,28.21470886738449,28.17895083294569,77,27,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,3,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.3207268900685496,28.20368954528302,28.23980009885362,28.20368954528302,77,27,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,3,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.2175370253525771,28.20368954528302,28.23980009885362,28.20368954528302,77,27,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,3,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.32051542207792205,28.20368954528302,28.23980009885362,28.20368954528302,77,27,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,4,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.11886103741534344,25.19141168744805,25.1543985695563,25.19141168744805,77,20,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,4,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.0797856194632394,25.19141168744805,25.1543985695563,25.19141168744805,77,20,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,4,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.11870941558441558,25.19141168744805,25.1543985695563,25.19141168744805,77,20,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,4,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.23757380943793754,26.253049265211203,26.281278535976778,26.253049265211203,77,20,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,4,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.1215889175216873,26.253049265211203,26.281278535976778,26.253049265211203,77,20,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,4,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.1483867694805195,26.253049265211203,26.281278535976778,26.253049265211203,77,20,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,4,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.2375751594444374,26.471516522613154,26.50657077438897,26.471516522613154,77,20,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,4,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.13712040789715654,26.471516522613154,26.50657077438897,26.471516522613154,77,20,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,4,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.1780641233766234,26.471516522613154,26.50657077438897,26.471516522613154,77,20,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,4,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.23757627412870333,26.49047751438258,26.52590808233205,26.49047751438258,77,20,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,4,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.16116951038311053,26.49047751438258,26.52590808233205,26.49047751438258,77,20,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,4,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.23741883116883117,26.49047751438258,26.52590808233205,26.49047751438258,77,20,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,4,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.11886056677087561,25.354727880541567,25.316699559002004,25.354727880541567,77,20,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,4,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.07976124503395775,25.354727880541567,25.316699559002004,25.354727880541567,77,20,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,4,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.11870941558441558,25.354727880541567,25.316699559002004,25.354727880541567,77,20,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,4,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.23757349980341924,26.403484114970986,26.430533500827828,26.403484114970986,77,20,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,4,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.12160491943359375,26.403484114970986,26.430533500827828,26.403484114970986,77,20,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,4,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.1483867694805195,26.403484114970986,26.430533500827828,26.403484114970986,77,20,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,4,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.23757486219529983,26.622186747807188,26.655636651973662,26.622186747807188,77,20,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,4,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.13712025927258775,26.622186747807188,26.655636651973662,26.622186747807188,77,20,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,4,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.1780641233766234,26.622186747807188,26.655636651973662,26.622186747807188,77,20,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,4,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.23757601403570794,26.641053761500913,26.674862392647185,26.641053761500913,77,20,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,4,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.16115067221901633,26.641053761500913,26.674862392647185,26.641053761500913,77,20,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,4,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.23741883116883117,26.641053761500913,26.674862392647185,26.641053761500913,77,20,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,8,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.06537431246274478,22.983025497793417,22.962144328620898,22.983025497793417,77,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,8,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.043933633085969204,22.983025497793417,22.962144328620898,22.983025497793417,77,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,8,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.06529017857142858,22.983025497793417,22.962144328620898,22.983025497793417,77,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,8,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.13066628691437956,23.593207869104642,23.62109734406893,23.593207869104642,77,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,8,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.0669397007335316,23.593207869104642,23.62109734406893,23.593207869104642,77,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,8,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.08161272321428571,23.593207869104642,23.62109734406893,23.593207869104642,77,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,8,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.1306669433395584,23.715816368578018,23.74829390922761,23.715816368578018,77,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,8,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.07545948028564453,23.715816368578018,23.74829390922761,23.715816368578018,77,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,8,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.09793526785714286,23.715816368578018,23.74829390922761,23.715816368578018,77,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,8,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.13066752545245283,23.726895785672998,23.7595905260209,23.726895785672998,77,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,8,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.08867549896240234,23.726895785672998,23.7595905260209,23.726895785672998,77,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,8,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.13058035714285715,23.726895785672998,23.7595905260209,23.726895785672998,77,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,8,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.06537448585807502,23.270675269064448,23.250841881262676,23.270675269064448,77,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,8,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.043873415364847554,23.270675269064448,23.250841881262676,23.270675269064448,77,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,8,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.06529017857142858,23.270675269064448,23.250841881262676,23.270675269064448,77,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,8,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.1306662249874759,23.881471481877888,23.916294380657256,23.881471481877888,77,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,8,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.06690360973407695,23.881471481877888,23.916294380657256,23.881471481877888,77,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,8,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.08161272321428571,23.881471481877888,23.916294380657256,23.881471481877888,77,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,8,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.1306669061834162,24.008591543102433,24.04868338061688,24.008591543102433,77,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,8,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.0754404811116008,24.008591543102433,24.04868338061688,24.008591543102433,77,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,8,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.09793526785714286,24.008591543102433,24.04868338061688,24.008591543102433,77,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,rendered_prior_0p1,8,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.13066742636940695,24.019984268586622,24.06030150463524,24.019984268586622,77,11,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,rendered_prior_0p1,8,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.08864293779645648,24.019984268586622,24.06030150463524,24.019984268586622,77,11,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,rendered_prior_0p1,8,16,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.13058035714285715,24.019984268586622,24.06030150463524,24.019984268586622,77,11,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,16,8,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.035659468019163455,21.42626162360916,21.422427755729462,21.42626162360916,77,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,16,8,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.023970058986118863,21.42626162360916,21.422427755729462,21.42626162360916,77,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,16,8,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.03561282467532467,21.42626162360916,21.422427755729462,21.42626162360916,77,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,16,8,stage57_compact_raw_actual,actual Stage57 bitpacked raw container including metadata,0.03566227950058974,21.42626162360916,21.422427755729462,21.42626162360916,77,6,stage57,Available for the Stage57 formal subset only.
robot,uniform,16,8,stage57_compact_zlib_actual,actual Stage57 bitpacked zlib container including metadata,0.02397287046754515,21.42626162360916,21.422427755729462,21.42626162360916,77,6,stage57,Available for the Stage57 formal subset only.
robot,uniform,16,10,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.07127320921266234,21.78487097171083,21.821069610126823,21.78487097171083,77,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,16,10,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.036517130864130984,21.78487097171083,21.821069610126823,21.78487097171083,77,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,16,10,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.04451603084415585,21.78487097171083,21.821069610126823,21.78487097171083,77,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,16,10,stage57_compact_raw_actual,actual Stage57 bitpacked raw container including metadata,0.04456632787531072,21.78487097171083,21.821069610126823,21.78487097171083,77,6,stage57,Available for the Stage57 formal subset only.
robot,uniform,16,10,stage57_compact_zlib_actual,actual Stage57 bitpacked zlib container including metadata,0.03157755616423372,21.78487097171083,21.821069610126823,21.78487097171083,77,6,stage57,Available for the Stage57 formal subset only.
robot,uniform,16,12,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.07127355600332284,21.854521249468,21.894546176014288,21.854521249468,77,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,16,12,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.04116690004026735,21.854521249468,21.894546176014288,21.854521249468,77,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
robot,uniform,16,12,compact_bitpack_raw_payload_estimate,"theoretical bitpacked payload only, no metadata/header",0.053419237012987016,21.854521249468,21.894546176014288,21.854521249468,77,6,stage51/stage50,Payload-only estimate used before Stage57 actual compact containers.
robot,uniform,16,12,stage57_compact_raw_actual,actual Stage57 bitpacked raw container including metadata,0.053469880834802405,21.854521249468,21.894546176014288,21.854521249468,77,6,stage57,Available for the Stage57 formal subset only.
robot,uniform,16,12,stage57_compact_zlib_actual,actual Stage57 bitpacked zlib container including metadata,0.037233550827224536,21.854521249468,21.894546176014288,21.854521249468,77,6,stage57,Available for the Stage57 formal subset only.
robot,uniform,16,16,legacy_dtype_raw,actual Stage50 dtype raw container including metadata,0.07127382848169897,21.860934064694316,21.901096999531614,21.860934064694316,77,6,stage51/stage50,"Stage50 storage prototype: q<=8 uint8, q>8 uint16."
robot,uniform,16,16,legacy_dtype_zlib,actual Stage50 dtype zlib container including metadata,0.04837133977320287,21.860934064694316,21.901096999531614,21.860934064694316,77,6,stage51/stage50,Generic zlib over the Stage50 dtype payload.
