sequence,total_frames,schedule,frame_index,measurement_type,measurement_key,left_index,right_index,segment_length,normalized_time,is_keyframe,notes
bike-packing,69,uniform_gap4,31,stage158_residual_payload,residual::bike-packing:00031:00028:00032,28,32,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,32,q12_keyframe_payload,keyframe::bike-packing:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap4,33,stage158_residual_payload,residual::bike-packing:00033:00032:00036,32,36,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,34,stage158_residual_payload,residual::bike-packing:00034:00032:00036,32,36,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,35,stage158_residual_payload,residual::bike-packing:00035:00032:00036,32,36,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,36,q12_keyframe_payload,keyframe::bike-packing:00036,36,36,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap4,37,stage158_residual_payload,residual::bike-packing:00037:00036:00040,36,40,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,38,stage158_residual_payload,residual::bike-packing:00038:00036:00040,36,40,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,39,stage158_residual_payload,residual::bike-packing:00039:00036:00040,36,40,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,40,q12_keyframe_payload,keyframe::bike-packing:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap4,41,stage158_residual_payload,residual::bike-packing:00041:00040:00044,40,44,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,42,stage158_residual_payload,residual::bike-packing:00042:00040:00044,40,44,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,43,stage158_residual_payload,residual::bike-packing:00043:00040:00044,40,44,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,44,q12_keyframe_payload,keyframe::bike-packing:00044,44,44,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap4,45,stage158_residual_payload,residual::bike-packing:00045:00044:00048,44,48,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,46,stage158_residual_payload,residual::bike-packing:00046:00044:00048,44,48,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,47,stage158_residual_payload,residual::bike-packing:00047:00044:00048,44,48,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,48,q12_keyframe_payload,keyframe::bike-packing:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap4,49,stage158_residual_payload,residual::bike-packing:00049:00048:00052,48,52,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,50,stage158_residual_payload,residual::bike-packing:00050:00048:00052,48,52,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,51,stage158_residual_payload,residual::bike-packing:00051:00048:00052,48,52,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,52,q12_keyframe_payload,keyframe::bike-packing:00052,52,52,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap4,53,stage158_residual_payload,residual::bike-packing:00053:00052:00056,52,56,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,54,stage158_residual_payload,residual::bike-packing:00054:00052:00056,52,56,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,55,stage158_residual_payload,residual::bike-packing:00055:00052:00056,52,56,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,56,q12_keyframe_payload,keyframe::bike-packing:00056,56,56,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap4,57,stage158_residual_payload,residual::bike-packing:00057:00056:00060,56,60,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,58,stage158_residual_payload,residual::bike-packing:00058:00056:00060,56,60,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,59,stage158_residual_payload,residual::bike-packing:00059:00056:00060,56,60,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,60,q12_keyframe_payload,keyframe::bike-packing:00060,60,60,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap4,61,stage158_residual_payload,residual::bike-packing:00061:00060:00064,60,64,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,62,stage158_residual_payload,residual::bike-packing:00062:00060:00064,60,64,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,63,stage158_residual_payload,residual::bike-packing:00063:00060:00064,60,64,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,64,q12_keyframe_payload,keyframe::bike-packing:00064,64,64,0,0.0,1,measure transmitted q12 keyframe anchor payload
bike-packing,69,uniform_gap4,65,stage158_residual_payload,residual::bike-packing:00065:00064:00068,64,68,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,66,stage158_residual_payload,residual::bike-packing:00066:00064:00068,64,68,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,67,stage158_residual_payload,residual::bike-packing:00067:00064:00068,64,68,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
bike-packing,69,uniform_gap4,68,q12_keyframe_payload,keyframe::bike-packing:00068,68,68,0,0.0,1,measure transmitted q12 keyframe anchor payload
blackswan,50,uniform_gap8,0,q12_keyframe_payload,keyframe::blackswan:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
blackswan,50,uniform_gap8,1,stage158_residual_payload,residual::blackswan:00001:00000:00008,0,8,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,2,stage158_residual_payload,residual::blackswan:00002:00000:00008,0,8,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,3,stage158_residual_payload,residual::blackswan:00003:00000:00008,0,8,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,4,stage158_residual_payload,residual::blackswan:00004:00000:00008,0,8,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,5,stage158_residual_payload,residual::blackswan:00005:00000:00008,0,8,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,6,stage158_residual_payload,residual::blackswan:00006:00000:00008,0,8,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,7,stage158_residual_payload,residual::blackswan:00007:00000:00008,0,8,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,8,q12_keyframe_payload,keyframe::blackswan:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
blackswan,50,uniform_gap8,9,stage158_residual_payload,residual::blackswan:00009:00008:00016,8,16,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,10,stage158_residual_payload,residual::blackswan:00010:00008:00016,8,16,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,11,stage158_residual_payload,residual::blackswan:00011:00008:00016,8,16,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,12,stage158_residual_payload,residual::blackswan:00012:00008:00016,8,16,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,13,stage158_residual_payload,residual::blackswan:00013:00008:00016,8,16,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,14,stage158_residual_payload,residual::blackswan:00014:00008:00016,8,16,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,15,stage158_residual_payload,residual::blackswan:00015:00008:00016,8,16,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,16,q12_keyframe_payload,keyframe::blackswan:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
blackswan,50,uniform_gap8,17,stage158_residual_payload,residual::blackswan:00017:00016:00024,16,24,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,18,stage158_residual_payload,residual::blackswan:00018:00016:00024,16,24,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,19,stage158_residual_payload,residual::blackswan:00019:00016:00024,16,24,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,20,stage158_residual_payload,residual::blackswan:00020:00016:00024,16,24,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,21,stage158_residual_payload,residual::blackswan:00021:00016:00024,16,24,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,22,stage158_residual_payload,residual::blackswan:00022:00016:00024,16,24,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,23,stage158_residual_payload,residual::blackswan:00023:00016:00024,16,24,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,24,q12_keyframe_payload,keyframe::blackswan:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
blackswan,50,uniform_gap8,25,stage158_residual_payload,residual::blackswan:00025:00024:00032,24,32,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,26,stage158_residual_payload,residual::blackswan:00026:00024:00032,24,32,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,27,stage158_residual_payload,residual::blackswan:00027:00024:00032,24,32,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,28,stage158_residual_payload,residual::blackswan:00028:00024:00032,24,32,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,29,stage158_residual_payload,residual::blackswan:00029:00024:00032,24,32,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,30,stage158_residual_payload,residual::blackswan:00030:00024:00032,24,32,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,31,stage158_residual_payload,residual::blackswan:00031:00024:00032,24,32,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,32,q12_keyframe_payload,keyframe::blackswan:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
blackswan,50,uniform_gap8,33,stage158_residual_payload,residual::blackswan:00033:00032:00040,32,40,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,34,stage158_residual_payload,residual::blackswan:00034:00032:00040,32,40,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,35,stage158_residual_payload,residual::blackswan:00035:00032:00040,32,40,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,36,stage158_residual_payload,residual::blackswan:00036:00032:00040,32,40,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,37,stage158_residual_payload,residual::blackswan:00037:00032:00040,32,40,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,38,stage158_residual_payload,residual::blackswan:00038:00032:00040,32,40,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,39,stage158_residual_payload,residual::blackswan:00039:00032:00040,32,40,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,40,q12_keyframe_payload,keyframe::blackswan:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
blackswan,50,uniform_gap8,41,stage158_residual_payload,residual::blackswan:00041:00040:00048,40,48,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,42,stage158_residual_payload,residual::blackswan:00042:00040:00048,40,48,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,43,stage158_residual_payload,residual::blackswan:00043:00040:00048,40,48,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,44,stage158_residual_payload,residual::blackswan:00044:00040:00048,40,48,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,45,stage158_residual_payload,residual::blackswan:00045:00040:00048,40,48,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,46,stage158_residual_payload,residual::blackswan:00046:00040:00048,40,48,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
blackswan,50,uniform_gap8,47,stage158_residual_payload,residual::blackswan:00047:00040:00048,40,48,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
