measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count
residual::bmx-trees:00046:00044:00048,bmx-trees,46,44,48,4,0.5,uniform_gap4,1
residual::bmx-trees:00047:00040:00048,bmx-trees,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00047:00044:00048,bmx-trees,47,44,48,4,0.75,uniform_gap4,1
residual::bmx-trees:00049:00048:00052,bmx-trees,49,48,52,4,0.25,uniform_gap4,1
residual::bmx-trees:00049:00048:00056,bmx-trees,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00050:00048:00052,bmx-trees,50,48,52,4,0.5,uniform_gap4,1
residual::bmx-trees:00050:00048:00056,bmx-trees,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00051:00048:00052,bmx-trees,51,48,52,4,0.75,uniform_gap4,1
residual::bmx-trees:00051:00048:00056,bmx-trees,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00052:00048:00056,bmx-trees,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00053:00048:00056,bmx-trees,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00053:00052:00056,bmx-trees,53,52,56,4,0.25,uniform_gap4,1
residual::bmx-trees:00054:00048:00056,bmx-trees,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00054:00052:00056,bmx-trees,54,52,56,4,0.5,uniform_gap4,1
residual::bmx-trees:00055:00048:00056,bmx-trees,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00055:00052:00056,bmx-trees,55,52,56,4,0.75,uniform_gap4,1
residual::bmx-trees:00057:00056:00060,bmx-trees,57,56,60,4,0.25,uniform_gap4,1
residual::bmx-trees:00057:00056:00064,bmx-trees,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00058:00056:00060,bmx-trees,58,56,60,4,0.5,uniform_gap4,1
residual::bmx-trees:00058:00056:00064,bmx-trees,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00059:00056:00060,bmx-trees,59,56,60,4,0.75,uniform_gap4,1
residual::bmx-trees:00059:00056:00064,bmx-trees,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00060:00056:00064,bmx-trees,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00061:00056:00064,bmx-trees,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00061:00060:00064,bmx-trees,61,60,64,4,0.25,uniform_gap4,1
residual::bmx-trees:00062:00056:00064,bmx-trees,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00062:00060:00064,bmx-trees,62,60,64,4,0.5,uniform_gap4,1
residual::bmx-trees:00063:00056:00064,bmx-trees,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00063:00060:00064,bmx-trees,63,60,64,4,0.75,uniform_gap4,1
residual::bmx-trees:00065:00064:00068,bmx-trees,65,64,68,4,0.25,uniform_gap4,1
residual::bmx-trees:00065:00064:00072,bmx-trees,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00066:00064:00068,bmx-trees,66,64,68,4,0.5,uniform_gap4,1
residual::bmx-trees:00066:00064:00072,bmx-trees,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00067:00064:00068,bmx-trees,67,64,68,4,0.75,uniform_gap4,1
residual::bmx-trees:00067:00064:00072,bmx-trees,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00068:00064:00072,bmx-trees,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00069:00064:00072,bmx-trees,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00069:00068:00072,bmx-trees,69,68,72,4,0.25,uniform_gap4,1
residual::bmx-trees:00070:00064:00072,bmx-trees,70,64,72,8,0.75,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00070:00068:00072,bmx-trees,70,68,72,4,0.5,uniform_gap4,1
residual::bmx-trees:00071:00064:00072,bmx-trees,71,64,72,8,0.875,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00071:00068:00072,bmx-trees,71,68,72,4,0.75,uniform_gap4,1
residual::bmx-trees:00073:00072:00076,bmx-trees,73,72,76,4,0.25,uniform_gap4,1
residual::bmx-trees:00073:00072:00079,bmx-trees,73,72,79,7,0.14285714285714285,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00074:00072:00076,bmx-trees,74,72,76,4,0.5,uniform_gap4,1
residual::bmx-trees:00074:00072:00079,bmx-trees,74,72,79,7,0.2857142857142857,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00075:00072:00076,bmx-trees,75,72,76,4,0.75,uniform_gap4,1
residual::bmx-trees:00075:00072:00079,bmx-trees,75,72,79,7,0.42857142857142855,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00076:00072:00079,bmx-trees,76,72,79,7,0.5714285714285714,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00077:00072:00079,bmx-trees,77,72,79,7,0.7142857142857143,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00077:00076:00079,bmx-trees,77,76,79,3,0.3333333333333333,uniform_gap4,1
residual::bmx-trees:00078:00072:00079,bmx-trees,78,72,79,7,0.8571428571428571,stage165_adaptive uniform_gap8,2
residual::bmx-trees:00078:00076:00079,bmx-trees,78,76,79,3,0.6666666666666666,uniform_gap4,1
residual::breakdance:00001:00000:00004,breakdance,1,0,4,4,0.25,uniform_gap4,1
residual::breakdance:00001:00000:00008,breakdance,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2
residual::breakdance:00002:00000:00004,breakdance,2,0,4,4,0.5,uniform_gap4,1
residual::breakdance:00002:00000:00008,breakdance,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2
residual::breakdance:00003:00000:00004,breakdance,3,0,4,4,0.75,uniform_gap4,1
residual::breakdance:00003:00000:00008,breakdance,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2
residual::breakdance:00004:00000:00008,breakdance,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2
residual::breakdance:00005:00000:00008,breakdance,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2
residual::breakdance:00005:00004:00008,breakdance,5,4,8,4,0.25,uniform_gap4,1
residual::breakdance:00006:00000:00008,breakdance,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2
residual::breakdance:00006:00004:00008,breakdance,6,4,8,4,0.5,uniform_gap4,1
residual::breakdance:00007:00000:00008,breakdance,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::breakdance:00007:00004:00008,breakdance,7,4,8,4,0.75,uniform_gap4,1
residual::breakdance:00009:00008:00012,breakdance,9,8,12,4,0.25,uniform_gap4,1
residual::breakdance:00009:00008:00016,breakdance,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::breakdance:00010:00008:00012,breakdance,10,8,12,4,0.5,uniform_gap4,1
residual::breakdance:00010:00008:00016,breakdance,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::breakdance:00011:00008:00012,breakdance,11,8,12,4,0.75,uniform_gap4,1
residual::breakdance:00011:00008:00016,breakdance,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::breakdance:00012:00008:00016,breakdance,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::breakdance:00013:00008:00016,breakdance,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::breakdance:00013:00012:00016,breakdance,13,12,16,4,0.25,uniform_gap4,1
residual::breakdance:00014:00008:00016,breakdance,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::breakdance:00014:00012:00016,breakdance,14,12,16,4,0.5,uniform_gap4,1
residual::breakdance:00015:00008:00016,breakdance,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
residual::breakdance:00015:00012:00016,breakdance,15,12,16,4,0.75,uniform_gap4,1
residual::breakdance:00017:00016:00020,breakdance,17,16,20,4,0.25,uniform_gap4,1
residual::breakdance:00017:00016:00024,breakdance,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2
residual::breakdance:00018:00016:00020,breakdance,18,16,20,4,0.5,uniform_gap4,1
residual::breakdance:00018:00016:00024,breakdance,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2
residual::breakdance:00019:00016:00020,breakdance,19,16,20,4,0.75,uniform_gap4,1
residual::breakdance:00019:00016:00024,breakdance,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2
residual::breakdance:00020:00016:00024,breakdance,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2
residual::breakdance:00021:00016:00024,breakdance,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2
residual::breakdance:00021:00020:00024,breakdance,21,20,24,4,0.25,uniform_gap4,1
residual::breakdance:00022:00016:00024,breakdance,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2
residual::breakdance:00022:00020:00024,breakdance,22,20,24,4,0.5,uniform_gap4,1
residual::breakdance:00023:00016:00024,breakdance,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2
residual::breakdance:00023:00020:00024,breakdance,23,20,24,4,0.75,uniform_gap4,1
residual::breakdance:00025:00024:00028,breakdance,25,24,28,4,0.25,uniform_gap4,1
residual::breakdance:00025:00024:00032,breakdance,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2
residual::breakdance:00026:00024:00028,breakdance,26,24,28,4,0.5,uniform_gap4,1
residual::breakdance:00026:00024:00032,breakdance,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2
residual::breakdance:00027:00024:00028,breakdance,27,24,28,4,0.75,uniform_gap4,1
residual::breakdance:00027:00024:00032,breakdance,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2
residual::breakdance:00028:00024:00032,breakdance,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2
residual::breakdance:00029:00024:00032,breakdance,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2
residual::breakdance:00029:00028:00032,breakdance,29,28,32,4,0.25,uniform_gap4,1
residual::breakdance:00030:00024:00032,breakdance,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2
residual::breakdance:00030:00028:00032,breakdance,30,28,32,4,0.5,uniform_gap4,1
residual::breakdance:00031:00024:00032,breakdance,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2
residual::breakdance:00031:00028:00032,breakdance,31,28,32,4,0.75,uniform_gap4,1
residual::breakdance:00033:00032:00036,breakdance,33,32,36,4,0.25,uniform_gap4,1
residual::breakdance:00033:00032:00040,breakdance,33,32,40,8,0.125,stage165_adaptive uniform_gap8,2
residual::breakdance:00034:00032:00036,breakdance,34,32,36,4,0.5,uniform_gap4,1
residual::breakdance:00034:00032:00040,breakdance,34,32,40,8,0.25,stage165_adaptive uniform_gap8,2
residual::breakdance:00035:00032:00036,breakdance,35,32,36,4,0.75,uniform_gap4,1
residual::breakdance:00035:00032:00040,breakdance,35,32,40,8,0.375,stage165_adaptive uniform_gap8,2
residual::breakdance:00036:00032:00040,breakdance,36,32,40,8,0.5,stage165_adaptive uniform_gap8,2
residual::breakdance:00037:00032:00040,breakdance,37,32,40,8,0.625,stage165_adaptive uniform_gap8,2
residual::breakdance:00037:00036:00040,breakdance,37,36,40,4,0.25,uniform_gap4,1
residual::breakdance:00038:00032:00040,breakdance,38,32,40,8,0.75,stage165_adaptive uniform_gap8,2
residual::breakdance:00038:00036:00040,breakdance,38,36,40,4,0.5,uniform_gap4,1
residual::breakdance:00039:00032:00040,breakdance,39,32,40,8,0.875,stage165_adaptive uniform_gap8,2
residual::breakdance:00039:00036:00040,breakdance,39,36,40,4,0.75,uniform_gap4,1
residual::breakdance:00041:00040:00044,breakdance,41,40,44,4,0.25,uniform_gap4,1
residual::breakdance:00041:00040:00048,breakdance,41,40,48,8,0.125,stage165_adaptive uniform_gap8,2
residual::breakdance:00042:00040:00044,breakdance,42,40,44,4,0.5,uniform_gap4,1
residual::breakdance:00042:00040:00048,breakdance,42,40,48,8,0.25,stage165_adaptive uniform_gap8,2
residual::breakdance:00043:00040:00044,breakdance,43,40,44,4,0.75,uniform_gap4,1
residual::breakdance:00043:00040:00048,breakdance,43,40,48,8,0.375,stage165_adaptive uniform_gap8,2
residual::breakdance:00044:00040:00048,breakdance,44,40,48,8,0.5,stage165_adaptive uniform_gap8,2
residual::breakdance:00045:00040:00048,breakdance,45,40,48,8,0.625,stage165_adaptive uniform_gap8,2
residual::breakdance:00045:00044:00048,breakdance,45,44,48,4,0.25,uniform_gap4,1
residual::breakdance:00046:00040:00048,breakdance,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2
residual::breakdance:00046:00044:00048,breakdance,46,44,48,4,0.5,uniform_gap4,1
residual::breakdance:00047:00040:00048,breakdance,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::breakdance:00047:00044:00048,breakdance,47,44,48,4,0.75,uniform_gap4,1
residual::breakdance:00049:00048:00052,breakdance,49,48,52,4,0.25,uniform_gap4,1
residual::breakdance:00049:00048:00056,breakdance,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2
residual::breakdance:00050:00048:00052,breakdance,50,48,52,4,0.5,uniform_gap4,1
residual::breakdance:00050:00048:00056,breakdance,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2
residual::breakdance:00051:00048:00052,breakdance,51,48,52,4,0.75,uniform_gap4,1
residual::breakdance:00051:00048:00056,breakdance,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2
residual::breakdance:00052:00048:00056,breakdance,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2
residual::breakdance:00053:00048:00056,breakdance,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2
residual::breakdance:00053:00052:00056,breakdance,53,52,56,4,0.25,uniform_gap4,1
residual::breakdance:00054:00048:00056,breakdance,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2
residual::breakdance:00054:00052:00056,breakdance,54,52,56,4,0.5,uniform_gap4,1
residual::breakdance:00055:00048:00056,breakdance,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2
residual::breakdance:00055:00052:00056,breakdance,55,52,56,4,0.75,uniform_gap4,1
residual::breakdance:00057:00056:00060,breakdance,57,56,60,4,0.25,uniform_gap4,1
residual::breakdance:00057:00056:00064,breakdance,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2
residual::breakdance:00058:00056:00060,breakdance,58,56,60,4,0.5,uniform_gap4,1
residual::breakdance:00058:00056:00064,breakdance,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2
residual::breakdance:00059:00056:00060,breakdance,59,56,60,4,0.75,uniform_gap4,1
residual::breakdance:00059:00056:00064,breakdance,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2
residual::breakdance:00060:00056:00064,breakdance,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2
residual::breakdance:00061:00056:00064,breakdance,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2
residual::breakdance:00061:00060:00064,breakdance,61,60,64,4,0.25,uniform_gap4,1
residual::breakdance:00062:00056:00064,breakdance,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2
residual::breakdance:00062:00060:00064,breakdance,62,60,64,4,0.5,uniform_gap4,1
residual::breakdance:00063:00056:00064,breakdance,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2
residual::breakdance:00063:00060:00064,breakdance,63,60,64,4,0.75,uniform_gap4,1
residual::breakdance:00065:00064:00068,breakdance,65,64,68,4,0.25,uniform_gap4,1
residual::breakdance:00065:00064:00072,breakdance,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2
residual::breakdance:00066:00064:00068,breakdance,66,64,68,4,0.5,uniform_gap4,1
residual::breakdance:00066:00064:00072,breakdance,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2
residual::breakdance:00067:00064:00068,breakdance,67,64,68,4,0.75,uniform_gap4,1
residual::breakdance:00067:00064:00072,breakdance,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2
residual::breakdance:00068:00064:00072,breakdance,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2
residual::breakdance:00069:00064:00072,breakdance,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2
residual::breakdance:00069:00068:00072,breakdance,69,68,72,4,0.25,uniform_gap4,1
residual::breakdance:00070:00064:00072,breakdance,70,64,72,8,0.75,stage165_adaptive uniform_gap8,2
residual::breakdance:00070:00068:00072,breakdance,70,68,72,4,0.5,uniform_gap4,1
residual::breakdance:00071:00064:00072,breakdance,71,64,72,8,0.875,stage165_adaptive uniform_gap8,2
residual::breakdance:00071:00068:00072,breakdance,71,68,72,4,0.75,uniform_gap4,1
residual::breakdance:00073:00072:00076,breakdance,73,72,76,4,0.25,uniform_gap4,1
residual::breakdance:00073:00072:00080,breakdance,73,72,80,8,0.125,stage165_adaptive uniform_gap8,2
residual::breakdance:00074:00072:00076,breakdance,74,72,76,4,0.5,uniform_gap4,1
residual::breakdance:00074:00072:00080,breakdance,74,72,80,8,0.25,stage165_adaptive uniform_gap8,2
residual::breakdance:00075:00072:00076,breakdance,75,72,76,4,0.75,uniform_gap4,1
residual::breakdance:00075:00072:00080,breakdance,75,72,80,8,0.375,stage165_adaptive uniform_gap8,2
residual::breakdance:00076:00072:00080,breakdance,76,72,80,8,0.5,stage165_adaptive uniform_gap8,2
residual::breakdance:00077:00072:00080,breakdance,77,72,80,8,0.625,stage165_adaptive uniform_gap8,2
residual::breakdance:00077:00076:00080,breakdance,77,76,80,4,0.25,uniform_gap4,1
residual::breakdance:00078:00072:00080,breakdance,78,72,80,8,0.75,stage165_adaptive uniform_gap8,2
residual::breakdance:00078:00076:00080,breakdance,78,76,80,4,0.5,uniform_gap4,1
residual::breakdance:00079:00072:00080,breakdance,79,72,80,8,0.875,stage165_adaptive uniform_gap8,2
residual::breakdance:00079:00076:00080,breakdance,79,76,80,4,0.75,uniform_gap4,1
residual::breakdance:00081:00080:00083,breakdance,81,80,83,3,0.3333333333333333,stage165_adaptive uniform_gap4 uniform_gap8,3
residual::breakdance:00082:00080:00083,breakdance,82,80,83,3,0.6666666666666666,stage165_adaptive uniform_gap4 uniform_gap8,3
residual::camel:00001:00000:00004,camel,1,0,4,4,0.25,uniform_gap4,1
residual::camel:00001:00000:00008,camel,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2
residual::camel:00002:00000:00004,camel,2,0,4,4,0.5,uniform_gap4,1
residual::camel:00002:00000:00008,camel,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2
residual::camel:00003:00000:00004,camel,3,0,4,4,0.75,uniform_gap4,1
residual::camel:00003:00000:00008,camel,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2
residual::camel:00004:00000:00008,camel,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2
residual::camel:00005:00000:00008,camel,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2
residual::camel:00005:00004:00008,camel,5,4,8,4,0.25,uniform_gap4,1
residual::camel:00006:00000:00008,camel,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2
residual::camel:00006:00004:00008,camel,6,4,8,4,0.5,uniform_gap4,1
residual::camel:00007:00000:00008,camel,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::camel:00007:00004:00008,camel,7,4,8,4,0.75,uniform_gap4,1
residual::camel:00009:00008:00012,camel,9,8,12,4,0.25,uniform_gap4,1
residual::camel:00009:00008:00016,camel,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::camel:00010:00008:00012,camel,10,8,12,4,0.5,uniform_gap4,1
residual::camel:00010:00008:00016,camel,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::camel:00011:00008:00012,camel,11,8,12,4,0.75,uniform_gap4,1
residual::camel:00011:00008:00016,camel,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::camel:00012:00008:00016,camel,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::camel:00013:00008:00016,camel,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::camel:00013:00012:00016,camel,13,12,16,4,0.25,uniform_gap4,1
residual::camel:00014:00008:00016,camel,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::camel:00014:00012:00016,camel,14,12,16,4,0.5,uniform_gap4,1
residual::camel:00015:00008:00016,camel,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
residual::camel:00015:00012:00016,camel,15,12,16,4,0.75,uniform_gap4,1
residual::camel:00017:00016:00020,camel,17,16,20,4,0.25,uniform_gap4,1
residual::camel:00017:00016:00023,camel,17,16,23,7,0.14285714285714285,stage165_adaptive,1
residual::camel:00017:00016:00024,camel,17,16,24,8,0.125,uniform_gap8,1
residual::camel:00018:00016:00020,camel,18,16,20,4,0.5,uniform_gap4,1
residual::camel:00018:00016:00023,camel,18,16,23,7,0.2857142857142857,stage165_adaptive,1
residual::camel:00018:00016:00024,camel,18,16,24,8,0.25,uniform_gap8,1
residual::camel:00019:00016:00020,camel,19,16,20,4,0.75,uniform_gap4,1
residual::camel:00019:00016:00023,camel,19,16,23,7,0.42857142857142855,stage165_adaptive,1
residual::camel:00019:00016:00024,camel,19,16,24,8,0.375,uniform_gap8,1
residual::camel:00020:00016:00023,camel,20,16,23,7,0.5714285714285714,stage165_adaptive,1
residual::camel:00020:00016:00024,camel,20,16,24,8,0.5,uniform_gap8,1
residual::camel:00021:00016:00023,camel,21,16,23,7,0.7142857142857143,stage165_adaptive,1
residual::camel:00021:00016:00024,camel,21,16,24,8,0.625,uniform_gap8,1
residual::camel:00021:00020:00024,camel,21,20,24,4,0.25,uniform_gap4,1
